
################################################################
# intra_pkg_OAM0   GCD(0,1)   tier=intra_pkg   num_links=4
# Hypothesis: intra-package, 4 links, ~100 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.50
8                       0.49
16                      0.49
32                      0.50
64                      0.49
128                     0.50
256                     0.52
512                     4.81
1024                    4.74
2048                    4.89
4096                    5.01
8192                    5.33
16384                   6.18
32768                   6.25
65536                   7.23
131072                  8.91
262144                 12.54
524288                 19.31
1048576                33.16
2097152                61.20
4194304               118.49

################################################################
# inter_pkg_1link_57   GCD(5,7)   tier=inter_pkg_1link   num_links=1
# Hypothesis: inter-package, 1 link, ~35 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.50
16                      0.49
32                      0.49
64                      0.50
128                     0.51
256                     0.52
512                     4.83
1024                    4.80
2048                    4.80
4096                    4.95
8192                    5.14
16384                   5.45
32768                   5.64
65536                   6.48
131072                  8.34
262144                 11.87
524288                 18.62
1048576                32.51
2097152                60.52
4194304               117.78
  [run 3] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.50
4                       0.51
8                       0.50
16                      0.50
32                      0.51
64                      0.50
128                     0.51
256                     0.54
512                     4.76
1024                    4.67
2048                    4.81
4096                    4.92
8192                    5.11
16384                   5.43
32768                   5.60
65536                   6.52
131072                  8.30
262144                 11.84
524288                 18.55
1048576                32.48
2097152                60.46
4194304               117.80
  [run 4] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.48
32                      0.49
64                      0.50
128                     0.50
256                     0.51
512                     4.74
1024                    4.63
2048                    4.75
4096                    4.90
8192                    5.10
16384                   5.46
32768                   5.66
65536                   6.59
131072                  8.33
262144                 11.80
524288                 18.52
1048576                32.38
2097152                60.43
4194304               117.72
  [run 5] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.53
2                       0.50
4                       0.51
8                       0.50
16                      0.49
32                      0.49
64                      0.51
128                     0.51
256                     0.52
512                     4.77
1024                    4.68
2048                    4.81
4096                    4.92
8192                    5.12
16384                   5.51
32768                   5.66
65536                   6.56
131072                  8.33
262144                 11.87
524288                 18.65
1048576                32.54
2097152                60.54
4194304               117.77
  [run 6] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.80
1024                    4.65
2048                    4.79
4096                    4.90
8192                    5.13
16384                   5.51
32768                   5.61
65536                   6.54
131072                  8.34
262144                 11.87
524288                 18.55
1048576                32.46
2097152                60.44
4194304               117.72

################################################################
# routed_07   GCD(0,7)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 2-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.55
2                       0.52
4                       0.51
8                       0.50
16                      0.52
32                      0.51
64                      0.50
128                     0.52
256                     0.55
512                     4.91
1024                    4.91
2048                    5.01
4096                    5.24
8192                    5.40
16384                   5.69
32768                   5.83
65536                   6.77
131072                  8.14
262144                 10.68
524288                 15.61
1048576                26.03
2097152                46.40
4194304                87.60
  [run 3] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.52
512                     4.91
1024                    4.94
2048                    5.12
4096                    5.25
8192                    5.42
16384                   5.76
32768                   6.00
65536                   6.81
131072                  8.13
262144                 10.73
524288                 15.68
1048576                26.06
2097152                46.37
4194304                87.63
  [run 4] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.51
4                       0.50
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.51
256                     0.52
512                     4.90
1024                    4.98
2048                    5.19
4096                    5.25
8192                    5.40
16384                   5.71
32768                   6.09
65536                   6.84
131072                  8.14
262144                 10.71
524288                 15.65
1048576                26.03
2097152                46.36
4194304                87.56
  [run 5] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.50
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.87
1024                    4.90
2048                    5.03
4096                    5.27
8192                    5.49
16384                   5.77
32768                   6.11
65536                   6.87
131072                  8.15
262144                 10.72
524288                 15.68
1048576                26.08
2097152                46.37
4194304                87.62
  [run 6] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.85
1024                    4.95
2048                    5.09
4096                    5.21
8192                    5.41
16384                   5.64
32768                   5.99
65536                   6.77
131072                  8.07
262144                 10.67
524288                 15.65
1048576                26.02
2097152                46.39
4194304                87.60

################################################################
# routed_16   GCD(1,6)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 2-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.50
8                       0.49
16                      0.48
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.88
1024                    4.88
2048                    5.09
4096                    5.21
8192                    5.43
16384                   5.71
32768                   6.02
65536                   6.83
131072                  8.10
262144                 10.68
524288                 15.62
1048576                26.05
2097152                46.40
4194304                87.59
  [run 3] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.50
4                       0.50
8                       0.50
16                      0.50
32                      0.50
64                      0.50
128                     0.51
256                     0.52
512                     4.91
1024                    4.88
2048                    5.02
4096                    5.28
8192                    6.17
16384                   6.91
32768                   6.38
65536                   6.90
131072                  8.18
262144                 10.82
524288                 15.70
1048576                26.11
2097152                46.40
4194304                87.64
  [run 4] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.50
128                     0.51
256                     0.52
512                     4.87
1024                    4.92
2048                    5.12
4096                    5.22
8192                    5.41
16384                   5.69
32768                   5.87
65536                   6.81
131072                  8.14
262144                 10.80
524288                 15.65
1048576                26.05
2097152                46.39
4194304                87.61
  [run 5] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.52
512                     4.84
1024                    4.93
2048                    5.09
4096                    5.31
8192                    5.43
16384                   5.67
32768                   6.04
65536                   6.93
131072                  8.14
262144                 10.66
524288                 15.64
1048576                26.02
2097152                46.41
4194304                87.57
  [run 6] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.49
8                       0.50
16                      0.49
32                      0.49
64                      0.50
128                     0.51
256                     0.51
512                     4.83
1024                    4.91
2048                    5.08
4096                    5.20
8192                    5.43
16384                   5.69
32768                   5.91
65536                   6.77
131072                  8.08
262144                 10.67
524288                 15.63
1048576                26.06
2097152                46.41
4194304                87.55

################################################################
# routed_03   GCD(0,3)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 1-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.49
8                       0.48
16                      0.48
32                      0.48
64                      0.49
128                     0.50
256                     0.51
512                     4.87
1024                    4.88
2048                    5.04
4096                    5.18
8192                    5.41
16384                   5.84
32768                   6.14
65536                   7.08
131072                  8.78
262144                 12.31
524288                 18.94
1048576                32.51
2097152                60.02
4194304               116.46
  [run 3] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.51
4                       0.49
8                       0.49
16                      0.49
32                      0.50
64                      0.50
128                     0.51
256                     0.52
512                     4.88
1024                    4.96
2048                    5.12
4096                    5.24
8192                    5.44
16384                   5.91
32768                   6.14
65536                   7.14
131072                  8.81
262144                 12.31
524288                 19.02
1048576                32.60
2097152                60.09
4194304               116.42
  [run 4] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.86
1024                    4.92
2048                    5.14
4096                    5.27
8192                    5.48
16384                   5.91
32768                   6.12
65536                   7.12
131072                  8.84
262144                 12.41
524288                 18.98
1048576                32.60
2097152                60.11
4194304               116.46
  [run 5] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.48
8                       0.48
16                      0.48
32                      0.48
64                      0.48
128                     0.50
256                     0.51
512                     4.88
1024                    4.87
2048                    5.15
4096                    5.22
8192                    5.39
16384                   5.89
32768                   6.17
65536                   7.17
131072                  8.84
262144                 12.27
524288                 18.92
1048576                32.60
2097152                60.00
4194304               116.38
  [run 6] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.52
4                       0.50
8                       0.50
16                      0.51
32                      0.50
64                      0.50
128                     0.53
256                     0.52
512                     4.85
1024                    4.92
2048                    5.11
4096                    5.26
8192                    5.47
16384                   5.90
32768                   6.11
65536                   7.16
131072                  8.78
262144                 12.31
524288                 19.05
1048576                32.62
2097152                60.03
4194304               116.36

################################################################
# routed_14   GCD(1,4)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 1-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.48
8                       0.48
16                      0.48
32                      0.48
64                      0.50
128                     0.50
256                     0.51
512                     4.80
1024                    4.90
2048                    5.06
4096                    5.19
8192                    5.47
16384                   5.93
32768                   6.23
65536                   7.14
131072                  8.93
262144                 12.48
524288                 19.32
1048576                33.20
2097152                61.29
4194304               118.41
  [run 3] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.81
1024                    4.87
2048                    5.05
4096                    5.18
8192                    5.44
16384                   5.91
32768                   6.17
65536                   7.17
131072                  8.89
262144                 12.40
524288                 19.23
1048576                33.16
2097152                61.21
4194304               118.33
  [run 4] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.81
1024                    4.87
2048                    5.01
4096                    5.23
8192                    5.46
16384                   5.85
32768                   6.10
65536                   7.09
131072                  8.83
262144                 12.39
524288                 19.25
1048576                33.18
2097152                61.24
4194304               118.37
  [run 5] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.79
1024                    4.93
2048                    5.12
4096                    5.23
8192                    5.44
16384                   5.96
32768                   6.25
65536                   7.15
131072                  8.93
262144                 12.45
524288                 19.26
1048576                33.21
2097152                61.25
4194304               118.48
  [run 6] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.50
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.51
256                     0.52
512                     4.85
1024                    4.95
2048                    5.02
4096                    5.19
8192                    5.63
16384                   5.99
32768                   6.12
65536                   7.06
131072                  8.79
262144                 12.39
524288                 19.25
1048576                33.22
2097152                61.29
4194304               118.40

################################################################
# routed_17   GCD(1,7)   tier=routed   num_links=0
# Hypothesis: no direct link, routed (anomaly pair)
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.50
4                       0.50
8                       0.50
16                      0.50
32                      0.50
64                      0.50
128                     0.51
256                     0.52
512                     4.85
1024                    5.15
2048                    5.29
4096                    5.42
8192                    5.70
16384                   5.83
32768                   5.97
65536                   6.64
131072                  8.02
262144                 10.64
524288                 15.48
1048576                25.89
2097152                46.24
4194304                87.42
  [run 3] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.48
64                      0.49
128                     0.50
256                     0.51
512                     4.83
1024                    5.11
2048                    5.28
4096                    5.36
8192                    5.52
16384                   5.76
32768                   5.87
65536                   6.57
131072                  7.97
262144                 10.50
524288                 15.43
1048576                25.83
2097152                46.22
4194304                87.40
  [run 4] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.84
1024                    5.05
2048                    5.26
4096                    5.39
8192                    5.55
16384                   5.72
32768                   5.82
65536                   6.56
131072                  7.93
262144                 10.45
524288                 15.45
1048576                25.84
2097152                46.23
4194304                87.32
  [run 5] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.51
4                       0.50
8                       0.50
16                      0.51
32                      0.49
64                      0.50
128                     0.51
256                     0.52
512                     4.87
1024                    5.15
2048                    5.30
4096                    5.40
8192                    5.54
16384                   5.75
32768                   5.84
65536                   6.51
131072                  7.93
262144                 10.47
524288                 15.45
1048576                25.83
2097152                46.23
4194304                87.32
  [run 6] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.48
32                      0.49
64                      0.49
128                     0.50
256                     0.52
512                     4.85
1024                    5.16
2048                    5.25
4096                    5.37
8192                    5.54
16384                   5.73
32768                   5.96
65536                   6.54
131072                  7.98
262144                 10.47
524288                 15.40
1048576                25.86
2097152                46.19
4194304                87.46

################################################################
# routed_35   GCD(3,5)   tier=routed   num_links=0
# Hypothesis: no direct link, routed (anomaly pair)
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.50
4                       0.49
8                       0.50
16                      0.49
32                      0.49
64                      0.49
128                     0.50
256                     0.51
512                     4.75
1024                    5.00
2048                    5.14
4096                    5.28
8192                    5.45
16384                   5.71
32768                   5.86
65536                   6.48
131072                  7.96
262144                 10.42
524288                 15.37
1048576                25.75
2097152                46.16
4194304                87.28
  [run 3] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.52
4                       0.49
8                       0.49
16                      0.50
32                      0.49
64                      0.49
128                     0.51
256                     0.52
512                     4.79
1024                    5.05
2048                    5.25
4096                    5.35
8192                    5.49
16384                   5.80
32768                   5.84
65536                   6.54
131072                  7.91
262144                 10.39
524288                 15.39
1048576                25.76
2097152                46.19
4194304                87.28
  [run 4] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.50
8                       0.49
16                      0.49
32                      0.50
64                      0.49
128                     0.51
256                     0.53
512                     4.74
1024                    4.99
2048                    5.16
4096                    5.26
8192                    5.44
16384                   5.75
32768                   5.92
65536                   6.56
131072                  7.92
262144                 10.42
524288                 15.43
1048576                25.86
2097152                46.16
4194304                87.45
  [run 5] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.49
8                       0.48
16                      0.48
32                      0.49
64                      0.49
128                     0.50
256                     0.52
512                     4.81
1024                    5.01
2048                    5.21
4096                    5.30
8192                    5.45
16384                   5.76
32768                   5.84
65536                   6.49
131072                  7.91
262144                 10.46
524288                 15.44
1048576                25.82
2097152                46.18
4194304                87.38
  [run 6] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.50
32                      0.49
64                      0.51
128                     0.52
256                     0.52
512                     4.80
1024                    5.09
2048                    5.21
4096                    5.29
8192                    5.46
16384                   5.71
32768                   5.90
65536                   6.47
131072                  7.93
262144                 10.45
524288                 15.40
1048576                25.79
2097152                46.12
4194304                87.42

################################################################
# self_GCD0   GCD(0,0)   tier=self   num_links=NA
# Hypothesis: same GCD, intra-process HBM, ~250 GB/s
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.49
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.50
128                     0.51
256                     0.52
512                     6.43
1024                    6.27
2048                    6.37
4096                    6.36
8192                    6.41
16384                   6.58
32768                   7.02
65536                   7.79
131072                  9.06
262144                 11.77
524288                 16.72
1048576                17.08
2097152                19.14
4194304                22.74
  [run 3] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.48
4                       0.49
8                       0.48
16                      0.48
32                      0.48
64                      0.48
128                     0.50
256                     0.51
512                     6.40
1024                    6.81
2048                    6.84
4096                    6.94
8192                    6.90
16384                   7.07
32768                   7.40
65536                   8.15
131072                  9.46
262144                 12.17
524288                 17.22
1048576                17.06
2097152                19.12
4194304                22.72
  [run 4] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.48
4                       0.48
8                       0.48
16                      0.48
32                      0.48
64                      0.49
128                     0.50
256                     0.51
512                     6.41
1024                    6.73
2048                    6.74
4096                    6.64
8192                    6.65
16384                   6.74
32768                   7.15
65536                   7.92
131072                  9.23
262144                 11.87
524288                 16.89
1048576                17.09
2097152                19.16
4194304                22.77
  [run 5] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.51
2                       0.49
4                       0.49
8                       0.49
16                      0.48
32                      0.49
64                      0.49
128                     0.51
256                     0.51
512                     6.41
1024                    6.21
2048                    6.33
4096                    6.49
8192                    6.37
16384                   6.62
32768                   7.05
65536                   7.82
131072                  9.10
262144                 11.75
524288                 16.71
1048576                17.05
2097152                19.13
4194304                22.58
  [run 6] recording

# OSU MPI-ROCM Latency Test v7.5
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)
1                       0.52
2                       0.50
4                       0.49
8                       0.49
16                      0.49
32                      0.49
64                      0.50
128                     0.51
256                     0.52
512                     6.39
1024                    6.54
2048                    6.62
4096                    6.69
8192                    6.67
16384                   6.95
32768                   7.24
65536                   8.16
131072                  9.41
262144                 12.14
524288                 17.14
1048576                17.13
2097152                19.22
4194304                22.72
