
################################################################
# intra_pkg_OAM0   GCD(0,1)   tier=intra_pkg   num_links=4
# Hypothesis: intra-package, 4 links, ~100 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.95
2                       5.88
4                      12.52
8                      25.61
16                     51.10
32                    100.08
64                    201.49
128                   388.57
256                    50.49
512                    99.14
1024                  194.22
2048                  381.44
4096                  746.04
8192                 1447.05
16384                2771.70
32768                5208.96
65536                9349.58
131072              15037.76
262144              21318.36
524288              27467.34
1048576             31864.15
2097152             34441.40
4194304             35445.41
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.92
2                       5.86
4                      11.99
8                      25.45
16                     51.23
32                    101.88
64                    203.55
128                   398.12
256                    50.48
512                    99.14
1024                  195.03
2048                  381.38
4096                  748.57
8192                 1449.42
16384                2774.58
32768                5155.04
65536                9330.80
131072              15008.02
262144              21384.67
524288              27392.24
1048576             31884.83
2097152             34459.95
4194304             35450.14
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.98
2                       5.76
4                      12.67
8                      26.08
16                     52.02
32                    104.31
64                    207.10
128                   407.13
256                    50.54
512                    99.12
1024                  195.77
2048                  381.37
4096                  747.43
8192                 1448.21
16384                2778.30
32768                5220.77
65536                9361.72
131072              15060.23
262144              21350.04
524288              27487.53
1048576             31882.91
2097152             34420.51
4194304             35449.11

################################################################
# inter_pkg_1link_57   GCD(5,7)   tier=inter_pkg_1link   num_links=1
# Hypothesis: inter-package, 1 link, ~35 GB/s uni
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.94
2                       5.80
4                      12.58
8                      25.07
16                     50.83
32                    101.23
64                    200.52
128                   397.21
256                    51.01
512                    99.90
1024                  198.43
2048                  384.59
4096                  752.64
8192                 1460.05
16384                2798.88
32768                5219.85
65536                9388.83
131072              14954.76
262144              21392.07
524288              27423.21
1048576             31867.47
2097152             34439.75
4194304             35454.49
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.90
2                       5.62
4                      12.06
8                      25.34
16                     49.72
32                     99.94
64                    184.66
128                   389.39
256                    50.92
512                   101.12
1024                  199.61
2048                  388.84
4096                  755.96
8192                 1467.65
16384                2795.41
32768                5214.36
65536                9407.86
131072              14998.84
262144              21417.16
524288              27440.44
1048576             31870.82
2097152             34456.41
4194304             35461.60
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       5.92
4                      12.77
8                      25.25
16                     50.41
32                    100.89
64                    201.18
128                   410.27
256                    50.84
512                   100.82
1024                  198.35
2048                  384.95
4096                  753.18
8192                 1461.87
16384                2801.01
32768                5187.66
65536                9374.90
131072              14961.65
262144              21410.14
524288              27441.77
1048576             31865.51
2097152             34454.73
4194304             35463.45
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.92
2                       5.81
4                      12.19
8                      25.14
16                     51.18
32                     97.84
64                    193.91
128                   379.89
256                    51.14
512                   100.35
1024                  196.71
2048                  384.69
4096                  753.31
8192                 1459.83
16384                2785.11
32768                5211.45
65536                9356.82
131072              14972.36
262144              21420.25
524288              27443.13
1048576             31879.78
2097152             34457.49
4194304             35460.93
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.84
2                       5.54
4                      11.77
8                      24.47
16                     49.12
32                     97.58
64                    197.79
128                   379.58
256                    50.24
512                   100.18
1024                  195.27
2048                  384.85
4096                  753.27
8192                 1463.91
16384                2796.79
32768                5211.25
65536                9388.65
131072              14974.75
262144              21401.50
524288              27435.75
1048576             31870.31
2097152             34441.20
4194304             35459.33

################################################################
# routed_07   GCD(0,7)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 2-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.84
2                       5.66
4                      12.06
8                      24.69
16                     49.07
32                     94.33
64                    195.92
128                   387.72
256                    47.19
512                    94.35
1024                  183.12
2048                  359.75
4096                  704.81
8192                 1375.66
16384                2674.08
32768                5065.70
65536                9402.98
131072              15939.89
262144              23837.87
524288              33023.23
1048576             39921.48
2097152             44899.33
4194304             47703.34
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.03
2                       5.99
4                      11.69
8                      25.15
16                     53.06
32                    105.41
64                    205.52
128                   416.38
256                    47.27
512                    92.92
1024                  183.27
2048                  360.37
4096                  706.99
8192                 1382.45
16384                2683.66
32768                5101.47
65536                9421.48
131072              15947.83
262144              23834.76
524288              33004.32
1048576             39932.28
2097152             44911.80
4194304             47714.67
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.05
2                       6.03
4                      12.74
8                      26.22
16                     52.44
32                    102.63
64                    203.59
128                   402.14
256                    47.31
512                    92.98
1024                  183.30
2048                  358.41
4096                  707.09
8192                 1379.83
16384                2674.10
32768                5059.87
65536                9409.77
131072              15945.50
262144              23842.37
524288              33036.35
1048576             39942.87
2097152             44913.73
4194304             47707.29
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.04
2                       5.87
4                      12.42
8                      26.02
16                     52.10
32                    106.29
64                    206.31
128                   407.48
256                    46.57
512                    92.94
1024                  182.92
2048                  359.44
4096                  706.05
8192                 1373.87
16384                2676.92
32768                5078.59
65536                9369.54
131072              15923.56
262144              23802.99
524288              33005.21
1048576             39907.12
2097152             44893.31
4194304             47704.37
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.07
2                       5.96
4                      13.10
8                      26.94
16                     53.97
32                    108.00
64                    214.17
128                   420.51
256                    47.01
512                    94.03
1024                  182.04
2048                  357.82
4096                  703.59
8192                 1370.71
16384                2666.02
32768                5045.29
65536                9377.74
131072              15897.32
262144              23778.39
524288              32989.49
1048576             39911.57
2097152             44884.36
4194304             47696.23

################################################################
# routed_16   GCD(1,6)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 2-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.01
2                       6.05
4                      12.86
8                      26.38
16                     51.96
32                    104.92
64                    210.40
128                   412.54
256                    46.89
512                    93.00
1024                  180.97
2048                  358.50
4096                  702.10
8192                 1369.33
16384                2661.58
32768                5072.74
65536                9336.72
131072              15858.91
262144              23765.85
524288              33026.61
1048576             39866.43
2097152             44890.04
4194304             47702.92
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       6.01
4                      12.88
8                      26.33
16                     53.03
32                    105.38
64                    209.75
128                   410.98
256                    46.66
512                    91.50
1024                  181.90
2048                  355.56
4096                  701.16
8192                 1415.85
16384                2753.57
32768                5229.70
65536                9722.83
131072              16244.70
262144              24407.94
524288              33546.08
1048576             40266.54
2097152             45121.56
4194304             47750.30
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.98
2                       5.92
4                      12.69
8                      25.87
16                     52.05
32                     93.96
64                    206.16
128                   406.43
256                    46.74
512                    91.78
1024                  180.78
2048                  356.35
4096                  701.64
8192                 1365.36
16384                2656.73
32768                5065.45
65536                9312.17
131072              15848.08
262144              23746.39
524288              32960.16
1048576             39863.27
2097152             44969.74
4194304             47750.47
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.97
2                       5.96
4                      12.70
8                      26.09
16                     52.26
32                    102.82
64                    207.40
128                   409.36
256                    47.83
512                    97.18
1024                  190.36
2048                  373.09
4096                  731.21
8192                 1420.06
16384                2760.47
32768                5220.42
65536                9637.84
131072              16262.35
262144              24422.91
524288              33567.39
1048576             40263.41
2097152             45164.36
4194304             47753.46
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.10
2                       6.15
4                      13.19
8                      27.00
16                     54.33
32                    108.33
64                    215.62
128                   423.04
256                    46.73
512                    90.44
1024                  180.72
2048                  359.86
4096                  700.99
8192                 1367.63
16384                2659.39
32768                5050.06
65536                9306.84
131072              15840.73
262144              23733.94
524288              32878.43
1048576             39872.95
2097152             44906.96
4194304             47695.45

################################################################
# routed_03   GCD(0,3)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 1-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       5.93
4                      12.55
8                      26.34
16                     52.66
32                    105.30
64                    203.10
128                   413.72
256                    47.19
512                    92.83
1024                  183.44
2048                  360.42
4096                  704.21
8192                 1366.88
16384                2621.09
32768                4879.60
65536                8835.73
131072              14462.51
262144              20906.93
524288              27186.07
1048576             31944.24
2097152             34775.78
4194304             35906.57
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.84
2                       5.95
4                      12.64
8                      26.00
16                     52.24
32                    104.67
64                    211.77
128                   417.56
256                    47.16
512                    92.81
1024                  182.78
2048                  359.09
4096                  702.60
8192                 1361.53
16384                2624.73
32768                4897.66
65536                8839.06
131072              14483.93
262144              20915.37
524288              27186.68
1048576             31984.91
2097152             34786.68
4194304             35902.50
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.06
2                       6.12
4                      12.95
8                      26.49
16                     53.39
32                    106.00
64                    211.22
128                   376.12
256                    47.22
512                    94.21
1024                  182.76
2048                  356.65
4096                  702.70
8192                 1365.46
16384                2621.52
32768                4936.16
65536                8903.36
131072              14531.48
262144              20915.37
524288              27272.95
1048576             31995.25
2097152             34773.33
4194304             35886.27
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.01
2                       6.01
4                      12.73
8                      26.04
16                     52.26
32                    104.64
64                    206.41
128                   404.86
256                    47.05
512                    92.67
1024                  182.02
2048                  355.60
4096                  701.21
8192                 1359.25
16384                2612.60
32768                4870.10
65536                8808.55
131072              14421.94
262144              20851.47
524288              27133.60
1048576             31931.49
2097152             34771.75
4194304             35896.74
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.08
2                       6.14
4                      12.95
8                      26.99
16                     53.85
32                    107.32
64                    215.39
128                   421.51
256                    47.12
512                    93.89
1024                  182.83
2048                  358.80
4096                  701.57
8192                 1359.99
16384                2620.80
32768                4882.00
65536                8832.27
131072              14470.08
262144              20870.95
524288              27171.87
1048576             31971.28
2097152             34783.71
4194304             35899.74

################################################################
# routed_14   GCD(1,4)   tier=routed   num_links=0
# Hypothesis: no direct link, routed via 1-link path
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.03
2                       6.10
4                      12.97
8                      26.74
16                     53.44
32                    106.97
64                    211.52
128                   410.66
256                    47.46
512                    94.87
1024                  183.68
2048                  362.19
4096                  707.72
8192                 1377.15
16384                2650.00
32768                4913.60
65536                8877.62
131072              14399.03
262144              20797.95
524288              26928.94
1048576             31508.33
2097152             34254.61
4194304             35345.61
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.99
2                       5.96
4                      12.75
8                      25.95
16                     52.28
32                    102.08
64                    206.86
128                   410.49
256                    47.42
512                    92.90
1024                  183.33
2048                  360.50
4096                  710.94
8192                 1373.99
16384                2642.79
32768                4911.50
65536                8874.50
131072              14403.44
262144              20786.87
524288              26908.69
1048576             31505.51
2097152             34250.19
4194304             35343.70
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.04
2                       6.10
4                      12.93
8                      26.61
16                     53.34
32                    106.76
64                    211.01
128                   417.41
256                    47.48
512                    93.66
1024                  185.15
2048                  362.40
4096                  707.56
8192                 1375.62
16384                2644.87
32768                4923.46
65536                8879.98
131072              14410.42
262144              20777.37
524288              26919.04
1048576             31517.98
2097152             34254.95
4194304             35346.85
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       5.82
4                      12.38
8                      25.84
16                     52.95
32                    104.53
64                    205.95
128                   407.19
256                    47.39
512                    93.05
1024                  183.33
2048                  361.38
4096                  711.43
8192                 1377.47
16384                2650.38
32768                4918.74
65536                8892.40
131072              14418.07
262144              20792.32
524288              26912.02
1048576             31527.28
2097152             34266.49
4194304             35364.95
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       6.11
4                      12.80
8                      26.60
16                     52.72
32                    106.50
64                    211.90
128                   414.83
256                    47.49
512                    94.75
1024                  184.77
2048                  360.26
4096                  708.22
8192                 1371.70
16384                2636.13
32768                4899.90
65536                8878.34
131072              14449.10
262144              20810.70
524288              26934.90
1048576             31547.74
2097152             34239.35
4194304             35342.59

################################################################
# routed_17   GCD(1,7)   tier=routed   num_links=0
# Hypothesis: no direct link, routed (anomaly pair)
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.88
2                       5.77
4                      12.29
8                      25.12
16                     50.34
32                     99.38
64                    201.74
128                   399.77
256                    45.62
512                    90.25
1024                  179.17
2048                  352.14
4096                  684.16
8192                 1337.82
16384                2595.54
32768                4920.86
65536                9089.02
131072              15593.56
262144              23473.33
524288              32614.35
1048576             39677.22
2097152             44796.19
4194304             47683.67
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.04
2                       6.09
4                      12.56
8                      26.69
16                     52.96
32                    105.46
64                    212.67
128                   417.66
256                    45.75
512                    90.27
1024                  175.45
2048                  341.04
4096                  679.18
8192                 1340.21
16384                2603.81
32768                4913.13
65536                9122.61
131072              15594.51
262144              23508.27
524288              32629.79
1048576             39665.19
2097152             44800.02
4194304             47682.90
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       5.85
4                      12.61
8                      26.42
16                     51.60
32                    104.39
64                    205.77
128                   413.60
256                    45.77
512                    88.27
1024                  173.61
2048                  341.96
4096                  678.78
8192                 1339.35
16384                2598.70
32768                4932.00
65536                9125.63
131072              15631.65
262144              23502.81
524288              32752.51
1048576             39661.71
2097152             44797.24
4194304             47683.21
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.00
2                       6.01
4                      12.84
8                      26.23
16                     52.89
32                    105.45
64                    209.06
128                   412.86
256                    45.63
512                    89.72
1024                  178.97
2048                  349.94
4096                  677.65
8192                 1331.91
16384                2598.76
32768                4949.11
65536                9068.06
131072              15558.62
262144              23437.52
524288              32575.65
1048576             39648.62
2097152             44794.52
4194304             47677.80
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       6.02
4                      12.90
8                      25.78
16                     51.19
32                    102.35
64                    205.89
128                   413.44
256                    45.78
512                    90.22
1024                  177.20
2048                  350.13
4096                  682.50
8192                 1335.87
16384                2600.31
32768                4918.90
65536                9105.80
131072              15594.26
262144              23546.72
524288              33292.72
1048576             40070.40
2097152             45059.43
4194304             47726.23

################################################################
# routed_35   GCD(3,5)   tier=routed   num_links=0
# Hypothesis: no direct link, routed (anomaly pair)
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.02
2                       5.95
4                      12.73
8                      26.44
16                     51.09
32                    102.02
64                    202.49
128                   406.49
256                    46.97
512                    93.54
1024                  181.83
2048                  358.40
4096                  703.02
8192                 1370.71
16384                2658.93
32768                5038.47
65536                9322.81
131072              15840.66
262144              23726.62
524288              32928.09
1048576             39881.36
2097152             44903.70
4194304             47701.53
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.01
2                       6.02
4                      12.81
8                      26.39
16                     52.72
32                    105.63
64                    208.60
128                   412.37
256                    46.89
512                    91.35
1024                  181.60
2048                  356.70
4096                  700.13
8192                 1367.28
16384                2659.88
32768                5035.98
65536                9330.06
131072              15808.64
262144              23736.05
524288              32919.39
1048576             39864.10
2097152             44882.01
4194304             47695.56
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.03
2                       6.04
4                      12.90
8                      26.52
16                     53.11
32                    106.63
64                    211.12
128                   416.42
256                    47.03
512                    92.29
1024                  182.43
2048                  359.44
4096                  703.87
8192                 1372.35
16384                2668.79
32768                5047.84
65536                9347.46
131072              15852.72
262144              23750.31
524288              32956.54
1048576             39878.59
2097152             44922.31
4194304             47710.14
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.04
2                       5.87
4                      12.66
8                      24.32
16                     52.11
32                    106.39
64                    210.11
128                   415.20
256                    46.91
512                    91.24
1024                  180.39
2048                  356.71
4096                  700.74
8192                 1368.23
16384                2659.77
32768                5064.28
65536                9338.39
131072              15831.24
262144              23758.41
524288              32918.65
1048576             39967.56
2097152             44969.58
4194304             47721.03
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.04
2                       6.06
4                      12.96
8                      26.49
16                     53.30
32                    105.99
64                    211.51
128                   414.83
256                    47.03
512                    93.98
1024                  182.76
2048                  357.57
4096                  703.75
8192                 1372.19
16384                2655.83
32768                5024.10
65536                9331.35
131072              15838.88
262144              23758.49
524288              32931.29
1048576             39885.91
2097152             44979.18
4194304             47708.98

################################################################
# self_GCD0   GCD(0,0)   tier=self   num_links=NA
# Hypothesis: same GCD, intra-process HBM, ~250 GB/s
################################################################
  [run 1] warm-up — output discarded
  [run 2] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       2.97
2                       5.99
4                      12.32
8                      26.08
16                     51.71
32                    104.91
64                    208.28
128                    24.54
256                    48.80
512                    96.78
1024                  189.34
2048                  375.54
4096                  733.85
8192                 1476.82
16384                2895.03
32768                5499.89
65536                9663.53
131072              16318.41
262144              24526.24
524288              33404.01
1048576             88039.24
2097152            147017.19
4194304            238082.91
  [run 3] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.03
2                       6.09
4                      12.99
8                      24.06
16                     53.26
32                    102.99
64                    211.31
128                    24.55
256                    49.03
512                    94.85
1024                  189.51
2048                  379.56
4096                  755.31
8192                 1483.62
16384                2890.12
32768                5506.46
65536                9668.72
131072              16292.98
262144              24541.09
524288              33380.10
1048576             88536.28
2097152            146619.25
4194304            239518.90
  [run 4] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.04
2                       6.05
4                      12.94
8                      26.41
16                     53.25
32                    103.92
64                    209.60
128                    24.53
256                    49.02
512                    95.03
1024                  188.96
2048                  375.57
4096                  731.69
8192                 1482.73
16384                2898.80
32768                5513.40
65536                9720.89
131072              16285.63
262144              24485.19
524288              33455.27
1048576             88313.02
2097152            148166.62
4194304            239298.31
  [run 5] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.03
2                       6.12
4                      13.03
8                      26.81
16                     53.74
32                    106.80
64                    212.25
128                    24.55
256                    48.98
512                    94.93
1024                  197.84
2048                  395.15
4096                  786.34
8192                 1545.24
16384                2997.25
32768                5600.30
65536               10008.82
131072              16511.65
262144              25012.42
524288              33794.70
1048576             88522.07
2097152            148897.03
4194304            240177.70
  [run 6] recording

# OSU MPI-ROCM Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.06
2                       6.11
4                      13.06
8                      26.75
16                     53.80
32                    106.93
64                    213.05
128                    24.52
256                    48.76
512                    96.39
1024                  191.04
2048                  377.60
4096                  755.15
8192                 1483.12
16384                2881.49
32768                5484.20
65536                9666.52
131072              16283.09
262144              24510.91
524288              33372.73
1048576             88094.06
2097152            147313.38
4194304            237804.68
