stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,latency_us
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,64,0.59
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,128,0.58
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,256,0.65
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,512,20.25
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,1024,13.17
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,2048,13.13
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,4096,13.19
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,8192,13.79
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,16384,14.22
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,32768,14.77
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,65536,15.70
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,131072,17.37
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,262144,21.53
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,524288,28.07
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,1048576,41.70
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,2097152,65.12
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,4194304,117.44
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,1,2.18
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,2,0.50
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,4,0.49
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,8,0.49
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,16,0.49
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,32,0.50
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,64,0.58
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,128,0.57
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,256,0.64
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,512,20.14
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,1024,13.26
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,2048,13.17
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,4096,13.13
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,8192,13.78
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,16384,14.21
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,32768,14.76
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,65536,15.96
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,131072,17.39
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,262144,21.25
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,524288,28.02
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,1048576,41.74
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,2097152,65.27
eessi,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,4194304,117.57
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,1,2.15
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,2,0.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,4,0.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,8,0.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,16,0.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,32,0.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,64,0.58
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,128,0.58
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,256,0.64
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,512,20.26
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,1024,12.99
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,2048,12.99
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,4096,13.34
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,8192,13.64
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,16384,14.17
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,32768,14.66
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,65536,15.87
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,131072,17.25
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,262144,21.16
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,524288,27.89
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,1048576,41.60
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,2097152,65.02
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,4194304,117.66
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,1,2.08
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,2,0.50
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,4,0.50
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,8,0.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,16,0.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,32,0.54
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,64,0.58
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,128,0.58
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,256,0.64
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,512,20.64
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,1024,13.71
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,2048,13.19
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,4096,13.33
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,8192,13.95
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,16384,13.91
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,32768,14.73
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,65536,15.57
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,131072,17.35
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,262144,21.35
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,524288,27.99
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,1048576,41.61
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,2097152,65.02
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,4194304,117.73
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,1,2.15
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,2,0.50
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,4,0.50
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,8,0.50
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,16,0.50
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,32,0.50
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,64,0.58
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,128,0.58
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,256,0.68
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,512,20.74
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,1024,13.39
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,2048,13.18
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,4096,13.10
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,8192,13.89
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,16384,14.13
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,32768,14.66
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,65536,15.52
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,131072,17.23
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,262144,21.31
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,524288,27.97
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,1048576,41.47
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,2097152,64.95
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,4194304,117.66
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,1,2.16
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,2,0.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,4,0.51
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,8,0.56
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,16,0.56
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,32,0.56
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,64,0.65
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,128,0.69
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,256,0.64
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,512,20.12
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,1024,13.00
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,2048,13.05
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,4096,13.04
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,8192,13.66
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,16384,13.89
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,32768,14.69
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,65536,15.53
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,131072,17.27
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,262144,21.21
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,524288,28.04
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,1048576,41.70
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,2097152,64.94
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,4194304,117.77
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,1,2.14
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,2,0.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,4,0.51
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,8,0.53
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,16,0.51
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,32,0.52
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,64,0.59
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,128,0.60
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,256,0.69
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,512,20.11
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,1024,13.06
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,2048,13.29
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,4096,13.01
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,8192,13.63
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,16384,13.86
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,32768,14.65
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,65536,15.52
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,131072,17.29
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,262144,21.14
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,524288,28.04
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,1048576,41.49
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,2097152,64.94
eessi,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,4194304,117.66
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,1,2.16
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,2,0.50
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,4,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,8,0.50
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,16,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,32,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,64,0.58
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,128,0.58
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,256,0.64
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,512,20.61
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,1024,13.06
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,2048,13.26
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,4096,12.86
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,8192,13.50
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,16384,13.66
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,32768,14.46
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,65536,15.34
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,131072,17.07
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,262144,20.92
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,524288,27.69
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,1048576,41.24
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,2097152,64.57
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,4194304,116.97
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,1,2.16
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,2,0.51
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,4,0.51
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,8,0.51
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,16,0.50
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,32,0.51
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,64,0.59
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,128,0.59
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,256,0.66
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,512,20.40
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,1024,13.23
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,2048,12.93
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,4096,13.05
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,8192,13.87
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,16384,13.83
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,32768,14.70
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,65536,15.61
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,131072,17.15
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,262144,21.18
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,524288,27.96
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,1048576,41.45
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,2097152,64.93
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,4194304,117.22
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,1,2.16
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,2,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,4,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,8,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,16,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,32,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,64,0.58
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,128,0.58
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,256,0.64
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,512,20.41
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,1024,12.98
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,2048,13.15
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,4096,12.93
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,8192,13.54
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,16384,13.73
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,32768,14.68
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,65536,15.36
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,131072,17.31
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,262144,20.93
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,524288,27.78
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,1048576,41.35
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,2097152,64.71
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,4194304,117.06
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,1,2.17
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,2,0.50
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,4,0.50
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,8,0.50
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,16,0.50
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,32,0.50
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,64,0.58
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,128,0.59
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,256,0.65
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,512,20.29
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,1024,12.97
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,2048,12.82
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,4096,12.93
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,8192,13.58
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,16384,13.78
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,32768,14.46
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,65536,15.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,131072,17.05
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,262144,21.17
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,524288,27.67
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,1048576,41.32
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,2097152,64.69
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,4194304,117.11
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,1,2.16
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,2,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,4,0.49
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,8,0.52
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,16,0.51
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,32,0.56
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,64,0.65
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,128,0.64
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,256,0.72
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,512,20.01
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,1024,13.12
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,2048,12.98
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,4096,12.93
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,8192,13.79
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,16384,13.78
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,32768,14.63
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,65536,15.39
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,131072,17.21
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,262144,21.20
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,524288,27.83
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,1048576,41.41
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,2097152,64.72
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,4194304,117.05
eessi,0,routed_07,0,7,routed,0,2,1,2.39
eessi,0,routed_07,0,7,routed,0,2,2,0.50
eessi,0,routed_07,0,7,routed,0,2,4,0.50
eessi,0,routed_07,0,7,routed,0,2,8,0.50
eessi,0,routed_07,0,7,routed,0,2,16,0.50
eessi,0,routed_07,0,7,routed,0,2,32,0.50
eessi,0,routed_07,0,7,routed,0,2,64,0.58
eessi,0,routed_07,0,7,routed,0,2,128,0.57
eessi,0,routed_07,0,7,routed,0,2,256,0.65
eessi,0,routed_07,0,7,routed,0,2,512,21.79
eessi,0,routed_07,0,7,routed,0,2,1024,14.88
eessi,0,routed_07,0,7,routed,0,2,2048,15.04
eessi,0,routed_07,0,7,routed,0,2,4096,14.80
eessi,0,routed_07,0,7,routed,0,2,8192,15.12
eessi,0,routed_07,0,7,routed,0,2,16384,15.21
eessi,0,routed_07,0,7,routed,0,2,32768,15.83
eessi,0,routed_07,0,7,routed,0,2,65536,16.28
eessi,0,routed_07,0,7,routed,0,2,131072,17.55
eessi,0,routed_07,0,7,routed,0,2,262144,19.89
eessi,0,routed_07,0,7,routed,0,2,524288,23.18
eessi,0,routed_07,0,7,routed,0,2,1048576,31.78
eessi,0,routed_07,0,7,routed,0,2,2097152,44.95
eessi,0,routed_07,0,7,routed,0,2,4194304,72.76
eessi,0,routed_07,0,7,routed,0,3,1,2.14
eessi,0,routed_07,0,7,routed,0,3,2,0.49
eessi,0,routed_07,0,7,routed,0,3,4,0.49
eessi,0,routed_07,0,7,routed,0,3,8,0.49
eessi,0,routed_07,0,7,routed,0,3,16,0.49
eessi,0,routed_07,0,7,routed,0,3,32,0.49
eessi,0,routed_07,0,7,routed,0,3,64,0.58
eessi,0,routed_07,0,7,routed,0,3,128,0.57
eessi,0,routed_07,0,7,routed,0,3,256,0.64
eessi,0,routed_07,0,7,routed,0,3,512,21.79
eessi,0,routed_07,0,7,routed,0,3,1024,14.86
eessi,0,routed_07,0,7,routed,0,3,2048,14.87
eessi,0,routed_07,0,7,routed,0,3,4096,14.75
eessi,0,routed_07,0,7,routed,0,3,8192,15.00
eessi,0,routed_07,0,7,routed,0,3,16384,15.09
eessi,0,routed_07,0,7,routed,0,3,32768,15.69
eessi,0,routed_07,0,7,routed,0,3,65536,16.22
eessi,0,routed_07,0,7,routed,0,3,131072,17.25
eessi,0,routed_07,0,7,routed,0,3,262144,19.74
eessi,0,routed_07,0,7,routed,0,3,524288,23.08
eessi,0,routed_07,0,7,routed,0,3,1048576,31.53
eessi,0,routed_07,0,7,routed,0,3,2097152,44.83
eessi,0,routed_07,0,7,routed,0,3,4194304,72.64
eessi,0,routed_07,0,7,routed,0,4,1,2.17
eessi,0,routed_07,0,7,routed,0,4,2,0.49
eessi,0,routed_07,0,7,routed,0,4,4,0.49
eessi,0,routed_07,0,7,routed,0,4,8,0.49
eessi,0,routed_07,0,7,routed,0,4,16,0.49
eessi,0,routed_07,0,7,routed,0,4,32,0.49
eessi,0,routed_07,0,7,routed,0,4,64,0.57
eessi,0,routed_07,0,7,routed,0,4,128,0.63
eessi,0,routed_07,0,7,routed,0,4,256,0.72
eessi,0,routed_07,0,7,routed,0,4,512,21.85
eessi,0,routed_07,0,7,routed,0,4,1024,14.97
eessi,0,routed_07,0,7,routed,0,4,2048,14.82
eessi,0,routed_07,0,7,routed,0,4,4096,14.83
eessi,0,routed_07,0,7,routed,0,4,8192,15.36
eessi,0,routed_07,0,7,routed,0,4,16384,15.14
eessi,0,routed_07,0,7,routed,0,4,32768,15.78
eessi,0,routed_07,0,7,routed,0,4,65536,16.26
eessi,0,routed_07,0,7,routed,0,4,131072,17.27
eessi,0,routed_07,0,7,routed,0,4,262144,19.82
eessi,0,routed_07,0,7,routed,0,4,524288,23.10
eessi,0,routed_07,0,7,routed,0,4,1048576,31.65
eessi,0,routed_07,0,7,routed,0,4,2097152,44.96
eessi,0,routed_07,0,7,routed,0,4,4194304,72.69
eessi,0,routed_07,0,7,routed,0,5,1,2.17
eessi,0,routed_07,0,7,routed,0,5,2,0.56
eessi,0,routed_07,0,7,routed,0,5,4,0.56
eessi,0,routed_07,0,7,routed,0,5,8,0.56
eessi,0,routed_07,0,7,routed,0,5,16,0.56
eessi,0,routed_07,0,7,routed,0,5,32,0.55
eessi,0,routed_07,0,7,routed,0,5,64,0.57
eessi,0,routed_07,0,7,routed,0,5,128,0.58
eessi,0,routed_07,0,7,routed,0,5,256,0.64
eessi,0,routed_07,0,7,routed,0,5,512,22.23
eessi,0,routed_07,0,7,routed,0,5,1024,14.87
eessi,0,routed_07,0,7,routed,0,5,2048,14.87
eessi,0,routed_07,0,7,routed,0,5,4096,15.08
eessi,0,routed_07,0,7,routed,0,5,8192,15.04
eessi,0,routed_07,0,7,routed,0,5,16384,15.43
