stack,sdma_enabled,benchmark,num_gcds,run,size_bytes,latency_us
native,0,osu_alltoall,2,5,512,1.92
native,0,osu_alltoall,2,5,1024,3.90
native,0,osu_alltoall,2,5,2048,3.99
native,0,osu_alltoall,2,5,4096,4.08
native,0,osu_alltoall,2,5,8192,32.51
native,0,osu_alltoall,2,5,16384,32.42
native,0,osu_alltoall,2,5,32768,33.40
native,0,osu_alltoall,2,5,65536,33.69
native,0,osu_alltoall,2,5,131072,34.66
native,0,osu_alltoall,2,5,262144,37.35
native,0,osu_alltoall,2,5,524288,38.98
native,0,osu_alltoall,2,5,1048576,44.20
native,0,osu_alltoall,2,6,1,0.73
native,0,osu_alltoall,2,6,2,0.74
native,0,osu_alltoall,2,6,4,0.72
native,0,osu_alltoall,2,6,8,0.73
native,0,osu_alltoall,2,6,16,0.72
native,0,osu_alltoall,2,6,32,0.77
native,0,osu_alltoall,2,6,64,0.80
native,0,osu_alltoall,2,6,128,0.82
native,0,osu_alltoall,2,6,256,1.82
native,0,osu_alltoall,2,6,512,1.94
native,0,osu_alltoall,2,6,1024,3.93
native,0,osu_alltoall,2,6,2048,4.02
native,0,osu_alltoall,2,6,4096,4.11
native,0,osu_alltoall,2,6,8192,32.44
native,0,osu_alltoall,2,6,16384,32.37
native,0,osu_alltoall,2,6,32768,33.30
native,0,osu_alltoall,2,6,65536,33.80
native,0,osu_alltoall,2,6,131072,34.76
native,0,osu_alltoall,2,6,262144,37.41
native,0,osu_alltoall,2,6,524288,39.06
native,0,osu_alltoall,2,6,1048576,43.94
native,0,osu_alltoall,4,2,1,3.21
native,0,osu_alltoall,4,2,2,3.22
native,0,osu_alltoall,4,2,4,3.22
native,0,osu_alltoall,4,2,8,3.21
native,0,osu_alltoall,4,2,16,3.24
native,0,osu_alltoall,4,2,32,3.50
native,0,osu_alltoall,4,2,64,3.48
native,0,osu_alltoall,4,2,128,3.58
native,0,osu_alltoall,4,2,256,8.60
native,0,osu_alltoall,4,2,512,8.84
native,0,osu_alltoall,4,2,1024,13.56
native,0,osu_alltoall,4,2,2048,14.00
native,0,osu_alltoall,4,2,4096,14.14
native,0,osu_alltoall,4,2,8192,87.85
native,0,osu_alltoall,4,2,16384,88.81
native,0,osu_alltoall,4,2,32768,91.23
native,0,osu_alltoall,4,2,65536,92.91
native,0,osu_alltoall,4,2,131072,97.14
native,0,osu_alltoall,4,2,262144,109.46
native,0,osu_alltoall,4,2,524288,124.80
native,0,osu_alltoall,4,2,1048576,169.27
native,0,osu_alltoall,4,3,1,3.17
native,0,osu_alltoall,4,3,2,3.19
native,0,osu_alltoall,4,3,4,3.17
native,0,osu_alltoall,4,3,8,3.19
native,0,osu_alltoall,4,3,16,3.19
native,0,osu_alltoall,4,3,32,3.35
native,0,osu_alltoall,4,3,64,3.46
native,0,osu_alltoall,4,3,128,3.55
native,0,osu_alltoall,4,3,256,8.71
native,0,osu_alltoall,4,3,512,8.98
native,0,osu_alltoall,4,3,1024,13.49
native,0,osu_alltoall,4,3,2048,13.62
native,0,osu_alltoall,4,3,4096,13.97
native,0,osu_alltoall,4,3,8192,81.23
native,0,osu_alltoall,4,3,16384,82.20
native,0,osu_alltoall,4,3,32768,84.34
native,0,osu_alltoall,4,3,65536,86.86
native,0,osu_alltoall,4,3,131072,92.18
native,0,osu_alltoall,4,3,262144,103.19
native,0,osu_alltoall,4,3,524288,119.01
native,0,osu_alltoall,4,3,1048576,158.57
native,0,osu_alltoall,4,4,1,3.17
native,0,osu_alltoall,4,4,2,3.21
native,0,osu_alltoall,4,4,4,3.20
native,0,osu_alltoall,4,4,8,3.22
native,0,osu_alltoall,4,4,16,3.22
native,0,osu_alltoall,4,4,32,3.35
native,0,osu_alltoall,4,4,64,3.46
native,0,osu_alltoall,4,4,128,3.57
native,0,osu_alltoall,4,4,256,8.62
native,0,osu_alltoall,4,4,512,8.78
native,0,osu_alltoall,4,4,1024,13.66
native,0,osu_alltoall,4,4,2048,14.07
native,0,osu_alltoall,4,4,4096,14.21
native,0,osu_alltoall,4,4,8192,81.02
native,0,osu_alltoall,4,4,16384,81.61
native,0,osu_alltoall,4,4,32768,84.91
native,0,osu_alltoall,4,4,65536,87.56
native,0,osu_alltoall,4,4,131072,92.82
native,0,osu_alltoall,4,4,262144,103.27
native,0,osu_alltoall,4,4,524288,119.10
native,0,osu_alltoall,4,4,1048576,158.83
native,0,osu_alltoall,4,5,1,3.22
native,0,osu_alltoall,4,5,2,3.25
native,0,osu_alltoall,4,5,4,3.23
native,0,osu_alltoall,4,5,8,3.23
native,0,osu_alltoall,4,5,16,3.22
native,0,osu_alltoall,4,5,32,3.34
native,0,osu_alltoall,4,5,64,3.47
native,0,osu_alltoall,4,5,128,3.52
native,0,osu_alltoall,4,5,256,8.50
native,0,osu_alltoall,4,5,512,8.77
native,0,osu_alltoall,4,5,1024,13.29
native,0,osu_alltoall,4,5,2048,13.65
native,0,osu_alltoall,4,5,4096,13.83
native,0,osu_alltoall,4,5,8192,81.35
native,0,osu_alltoall,4,5,16384,81.76
native,0,osu_alltoall,4,5,32768,85.23
native,0,osu_alltoall,4,5,65536,86.91
native,0,osu_alltoall,4,5,131072,91.81
native,0,osu_alltoall,4,5,262144,103.59
native,0,osu_alltoall,4,5,524288,119.53
native,0,osu_alltoall,4,5,1048576,158.21
native,0,osu_alltoall,4,6,1,3.21
native,0,osu_alltoall,4,6,2,3.24
native,0,osu_alltoall,4,6,4,3.24
native,0,osu_alltoall,4,6,8,3.24
native,0,osu_alltoall,4,6,16,3.26
native,0,osu_alltoall,4,6,32,3.43
native,0,osu_alltoall,4,6,64,3.49
native,0,osu_alltoall,4,6,128,3.55
native,0,osu_alltoall,4,6,256,8.58
native,0,osu_alltoall,4,6,512,8.97
native,0,osu_alltoall,4,6,1024,13.66
native,0,osu_alltoall,4,6,2048,13.79
native,0,osu_alltoall,4,6,4096,14.18
native,0,osu_alltoall,4,6,8192,81.10
native,0,osu_alltoall,4,6,16384,81.76
native,0,osu_alltoall,4,6,32768,84.52
native,0,osu_alltoall,4,6,65536,87.37
native,0,osu_alltoall,4,6,131072,92.44
native,0,osu_alltoall,4,6,262144,103.26
native,0,osu_alltoall,4,6,524288,119.49
native,0,osu_alltoall,4,6,1048576,158.42
native,0,osu_alltoall,8,2,1,5.68
native,0,osu_alltoall,8,2,2,5.71
native,0,osu_alltoall,8,2,4,5.78
native,0,osu_alltoall,8,2,8,6.05
native,0,osu_alltoall,8,2,16,6.19
