stack,sdma_enabled,mpich_gpu_ipc_threshold,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,1,2.86
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,2,6.37
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,4,12.89
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,8,25.61
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,16,51.52
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,32,101.14
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,64,187.40
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,128,308.22
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,256,447.94
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,512,808.12
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,1024,1419.05
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,2048,1812.62
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,4096,2866.14
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,8192,1061.12
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,16384,2107.69
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,32768,3951.66
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,65536,7645.00
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,14217.86
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,22916.22
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,40678.88
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,60904.40
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,85160.42
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,117969.32
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,132863.19
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,142572.96
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,33554432,147785.40
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,3,67108864,150117.16
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,2.77
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,5.88
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,11.91
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,24.02
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,48.88
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,95.05
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,180.51
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,356.86
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,430.89
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,782.23
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,1398.70
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,1819.37
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,2782.53
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,1102.59
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,2155.12
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,4064.50
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,7837.84
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,14795.44
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,23439.27
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,41612.48
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,61903.79
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,85581.16
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,118163.63
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,133142.26
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,142386.58
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,33554432,147920.05
native,0,16777216,intra_pkg_OAM0,0,1,intra_pkg,4,4,67108864,150203.58
