stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,4096,584.78
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,8192,1062.65
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,16384,2073.73
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,32768,3761.30
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,65536,6825.41
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,131072,11579.05
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,262144,17192.23
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,524288,24170.76
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,1048576,29512.03
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,2097152,35281.42
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,4194304,37524.14
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,8388608,38639.68
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,16777216,39144.48
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,33554432,39210.29
eessi,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,67108864,39053.87
eessi,0,routed_07,0,7,routed,0,2,1,2.99
eessi,0,routed_07,0,7,routed,0,2,2,6.04
eessi,0,routed_07,0,7,routed,0,2,4,12.81
eessi,0,routed_07,0,7,routed,0,2,8,26.33
eessi,0,routed_07,0,7,routed,0,2,16,52.58
eessi,0,routed_07,0,7,routed,0,2,32,105.35
eessi,0,routed_07,0,7,routed,0,2,64,208.52
eessi,0,routed_07,0,7,routed,0,2,128,406.84
eessi,0,routed_07,0,7,routed,0,2,256,723.41
eessi,0,routed_07,0,7,routed,0,2,512,42.46
