stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,latency_us
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,32768,16.00
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,65536,17.27
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,131072,18.71
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,262144,22.87
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,524288,29.38
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,1048576,43.14
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,2097152,67.06
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,2,4194304,119.58
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,1,0.50
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,2,0.56
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,4,0.55
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,8,0.54
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,16,0.55
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,32,0.56
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,64,0.67
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,128,0.69
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,256,1.12
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,512,1.28
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,1024,2.65
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,2048,2.69
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,4096,2.59
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,8192,15.05
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,16384,15.25
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,32768,15.98
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,65536,16.86
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,131072,19.04
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,262144,22.52
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,524288,29.39
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,1048576,43.07
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,2097152,66.85
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,3,4194304,119.40
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,1,0.50
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,2,0.58
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,4,0.53
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,8,0.49
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,16,0.48
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,32,0.57
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,64,0.65
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,128,0.69
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,256,1.09
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,512,1.22
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,1024,2.69
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,2048,2.60
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,4096,2.66
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,8192,14.95
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,16384,15.65
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,32768,15.93
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,65536,17.17
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,131072,18.62
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,262144,22.83
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,524288,29.36
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,1048576,43.09
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,2097152,66.99
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,4,4194304,119.38
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,1,0.50
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,2,0.52
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,4,0.52
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,8,0.51
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,16,0.53
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,32,0.57
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,64,0.65
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,128,0.69
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,256,1.15
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,512,1.27
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,1024,2.61
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,2048,2.55
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,4096,2.58
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,8192,15.25
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,16384,15.20
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,32768,16.29
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,65536,16.86
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,131072,19.03
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,262144,22.42
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,524288,29.30
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,1048576,42.98
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,2097152,66.86
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,5,4194304,119.41
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,1,0.51
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,2,0.51
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,4,0.53
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,8,0.54
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,16,0.56
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,32,0.58
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,64,0.66
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,128,0.67
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,256,1.14
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,512,1.27
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,1024,2.61
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,2048,2.60
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,4096,2.61
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,8192,15.04
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,16384,15.23
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,32768,15.97
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,65536,16.83
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,131072,18.66
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,262144,22.72
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,524288,29.37
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,1048576,43.09
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,2097152,66.90
native,0,inter_pkg_1link_15,1,5,inter_pkg_1link,1,6,4194304,119.44
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,1,0.49
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,2,0.47
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,4,0.50
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,8,0.52
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,16,0.56
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,32,0.62
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,64,0.69
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,128,0.69
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,256,1.11
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,512,1.25
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,1024,2.61
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,2048,2.60
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,4096,2.58
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,8192,15.94
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,16384,16.43
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,32768,17.15
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,65536,17.81
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,131072,19.51
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,262144,23.36
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,524288,30.21
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,1048576,43.79
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,2097152,67.22
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,2,4194304,119.82
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,1,0.50
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,2,0.51
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,4,0.51
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,8,0.50
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,16,0.50
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,32,0.60
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,64,0.65
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,128,0.65
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,256,1.17
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,512,1.32
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,1024,2.65
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,2048,2.68
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,4096,2.67
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,8192,15.75
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,16384,15.93
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,32768,16.78
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,65536,17.60
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,131072,19.36
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,262144,23.26
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,524288,30.06
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,1048576,43.63
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,2097152,67.15
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,3,4194304,119.63
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,1,0.50
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,2,0.49
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,4,0.52
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,8,0.55
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,16,0.55
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,32,0.58
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,64,0.63
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,128,0.68
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,256,1.11
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,512,1.22
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,1024,2.63
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,2048,2.64
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,4096,2.61
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,8192,15.88
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,16384,16.05
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,32768,16.78
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,65536,17.65
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,131072,19.53
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,262144,23.35
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,524288,30.07
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,1048576,43.95
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,2097152,67.15
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,4,4194304,119.75
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,1,0.49
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,2,0.55
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,4,0.53
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,8,0.53
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,16,0.53
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,32,0.59
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,64,0.64
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,128,0.64
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,256,1.09
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,512,1.22
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,1024,2.69
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,2048,2.61
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,4096,2.64
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,8192,15.84
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,16384,15.94
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,32768,16.74
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,65536,17.95
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,131072,19.37
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,262144,23.24
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,524288,30.04
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,1048576,43.66
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,2097152,67.04
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,5,4194304,119.55
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,1,0.50
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,2,0.54
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,4,0.54
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,8,0.54
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,16,0.53
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,32,0.57
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,64,0.66
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,128,0.69
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,256,1.11
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,512,1.20
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,1024,2.63
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,2048,2.63
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,4096,2.64
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,8192,16.37
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,16384,16.08
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,32768,16.80
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,65536,18.16
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,131072,19.43
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,262144,23.33
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,524288,30.17
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,1048576,43.76
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,2097152,67.23
native,0,inter_pkg_1link_37,3,7,inter_pkg_1link,1,6,4194304,119.70
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,1,0.51
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,2,0.50
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,4,0.51
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,8,0.53
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,16,0.50
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,32,0.57
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,64,0.65
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,128,0.64
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,256,1.13
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,512,1.26
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,1024,2.62
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,2048,2.61
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,4096,2.58
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,8192,16.00
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,16384,16.57
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,32768,17.00
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,65536,17.99
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,131072,19.63
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,262144,23.50
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,524288,30.23
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,1048576,43.75
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,2097152,66.98
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,2,4194304,119.21
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,1,0.49
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,2,0.48
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,4,0.50
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,8,0.49
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,16,0.50
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,32,0.57
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,64,0.64
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,128,0.68
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,256,1.14
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,512,1.25
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,1024,2.68
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,2048,2.69
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,4096,2.72
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,8192,16.08
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,16384,16.21
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,32768,16.76
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,65536,17.63
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,131072,19.43
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,262144,23.28
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,524288,29.99
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,1048576,43.52
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,2097152,66.77
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,3,4194304,118.98
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,1,0.48
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,2,0.48
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,4,0.48
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,8,0.48
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,16,0.49
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,32,0.57
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,64,0.65
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,128,0.70
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,256,1.11
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,512,1.23
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,1024,2.56
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,2048,2.58
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,4096,2.60
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,8192,15.92
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,16384,16.09
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,32768,17.13
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,65536,18.02
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,131072,19.72
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,262144,23.35
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,524288,30.06
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,1048576,43.55
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,2097152,66.73
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,4,4194304,119.02
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,1,0.50
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,2,0.49
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,4,0.51
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,8,0.50
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,16,0.52
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,32,0.58
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,64,0.64
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,128,0.68
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,256,1.16
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,512,1.29
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,1024,2.64
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,2048,2.65
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,4096,2.66
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,8192,15.98
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,16384,16.18
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,32768,17.38
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,65536,17.78
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,131072,19.52
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,262144,23.38
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,524288,30.34
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,1048576,43.74
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,2097152,66.96
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,5,4194304,119.11
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,1,0.49
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,2,0.51
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,4,0.51
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,8,0.51
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,16,0.51
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,32,0.59
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,64,0.61
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,128,0.62
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,256,1.11
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,512,1.22
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,1024,2.60
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,2048,2.59
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,4096,2.58
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,8192,15.75
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,16384,15.94
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,32768,16.73
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,65536,17.55
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,131072,19.25
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,262144,23.15
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,524288,30.06
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,1048576,43.48
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,2097152,66.67
native,0,inter_pkg_1link_57,5,7,inter_pkg_1link,1,6,4194304,118.98
native,0,routed_07,0,7,routed,0,2,1,0.50
native,0,routed_07,0,7,routed,0,2,2,0.50
native,0,routed_07,0,7,routed,0,2,4,0.52
native,0,routed_07,0,7,routed,0,2,8,0.54
native,0,routed_07,0,7,routed,0,2,16,0.54
native,0,routed_07,0,7,routed,0,2,32,0.59
native,0,routed_07,0,7,routed,0,2,64,0.64
native,0,routed_07,0,7,routed,0,2,128,0.68
native,0,routed_07,0,7,routed,0,2,256,1.15
native,0,routed_07,0,7,routed,0,2,512,1.29
native,0,routed_07,0,7,routed,0,2,1024,2.67
native,0,routed_07,0,7,routed,0,2,2048,2.65
native,0,routed_07,0,7,routed,0,2,4096,2.61
native,0,routed_07,0,7,routed,0,2,8192,16.37
native,0,routed_07,0,7,routed,0,2,16384,16.54
native,0,routed_07,0,7,routed,0,2,32768,17.06
native,0,routed_07,0,7,routed,0,2,65536,17.80
native,0,routed_07,0,7,routed,0,2,131072,18.59
native,0,routed_07,0,7,routed,0,2,262144,21.20
