stack,sdma_enabled,ucx_rndv_thresh,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,3488.62
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,6710.68
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,12272.86
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,21064.00
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,37695.40
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,57959.48
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,82793.78
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,116545.29
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,131789.81
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,141899.56
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,33554432,147260.08
eessi,0,4096,intra_pkg_OAM0,0,1,intra_pkg,4,4,67108864,149644.22
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,1,3.09
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,2,6.14
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,4,13.13
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,8,27.00
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,16,54.09
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,32,98.29
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,64,214.59
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,128,424.25
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,256,831.59
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,512,42.88
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,1024,86.01
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,2048,172.23
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,4096,344.85
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,8192,927.64
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,16384,1847.67
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,32768,3433.91
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,65536,6625.08
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,131072,12070.76
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,262144,20999.68
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,524288,37696.23
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,1048576,57672.64
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,2097152,82416.89
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,4194304,116445.42
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,8388608,131723.59
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,16777216,141050.43
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,33554432,147030.03
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,2,67108864,149711.39
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,1,2.94
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,2,5.34
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,4,12.50
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,8,25.65
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,16,51.65
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,32,103.49
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,64,205.29
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,128,407.94
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,256,798.13
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,512,43.03
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,1024,86.03
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,2048,171.27
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,4096,342.00
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,8192,916.73
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,16384,1833.60
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,32768,3378.77
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,65536,6545.38
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,12207.48
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,21134.11
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,37701.80
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,57735.84
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,82267.27
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,116609.26
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,131835.01
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,141719.21
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,33554432,147352.71
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,3,67108864,149895.70
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,3.12
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,6.25
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,13.29
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,27.38
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,54.94
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,110.20
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,218.74
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,432.59
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,849.75
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,43.00
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,86.15
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,172.20
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,343.84
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,925.32
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,1841.41
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,3403.95
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,6640.42
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,12325.14
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,21229.63
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,38119.41
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,58036.77
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,82676.32
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,116860.00
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,131810.08
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,141218.40
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,33554432,147025.33
eessi,0,8192,intra_pkg_OAM0,0,1,intra_pkg,4,4,67108864,149654.67
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,1,3.04
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,2,6.08
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,4,12.98
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,8,26.68
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,16,53.44
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,32,107.15
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,64,212.34
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,128,419.30
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,256,823.08
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,512,43.03
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,1024,86.09
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,2048,171.88
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,4096,340.24
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,8192,650.59
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,16384,1826.84
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,32768,3400.39
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,65536,6671.91
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,131072,12236.36
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,262144,21105.91
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,524288,37659.10
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,1048576,57707.33
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,2097152,82523.20
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,4194304,116677.85
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,8388608,131654.35
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,16777216,141628.36
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,33554432,147361.73
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,2,67108864,149872.37
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,1,3.07
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,2,6.16
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,4,13.16
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,8,26.92
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,16,54.09
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,32,107.87
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,64,215.04
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,128,421.70
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,256,832.89
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,512,43.06
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,1024,86.20
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,2048,172.40
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,4096,339.66
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,8192,648.57
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,16384,1792.13
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,32768,3358.41
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,65536,6574.05
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,131072,12182.82
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,262144,21131.59
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,524288,37684.79
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,1048576,57938.67
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,2097152,82644.95
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,4194304,116756.62
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,8388608,131017.79
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,16777216,141709.59
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,33554432,147229.68
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,3,67108864,149771.19
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,1,3.04
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,2,6.11
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,4,13.01
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,8,26.69
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,16,53.57
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,32,107.25
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,64,212.53
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,128,416.63
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,256,754.80
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,512,42.86
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,1024,85.79
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,2048,171.96
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,4096,339.64
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,8192,650.44
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,16384,1828.19
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,32768,3398.19
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,65536,6451.90
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,131072,12195.62
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,262144,20988.40
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,524288,37625.05
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,1048576,57717.22
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,2097152,82813.48
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,4194304,116486.15
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,8388608,131564.36
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,16777216,141215.75
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,33554432,146936.83
eessi,0,16384,intra_pkg_OAM0,0,1,intra_pkg,4,4,67108864,149700.15
