stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,64,272.10
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,128,569.22
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,256,1139.41
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,512,2002.53
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,1024,4317.93
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,2048,8033.31
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,4096,12855.18
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,8192,16918.56
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,16384,20400.72
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,32768,25582.21
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,65536,30235.31
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,131072,32670.99
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,262144,25989.88
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,524288,15231.18
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,1048576,11336.87
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,2097152,10733.79
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,4194304,9980.71
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,8388608,9777.96
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,2,16777216,10119.48
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,1,4.54
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,2,8.83
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,4,18.58
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,8,35.85
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,16,73.25
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,32,145.76
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,64,292.46
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,128,583.33
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,256,1174.40
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,512,2237.47
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,1024,4744.18
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,2048,8606.37
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,4096,13718.57
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,8192,17385.34
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,16384,20388.96
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,32768,25807.49
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,65536,30653.13
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,131072,33191.37
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,262144,25101.28
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,524288,15219.69
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,1048576,11342.81
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,2097152,10451.52
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,4194304,9993.43
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,8388608,9768.68
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,3,16777216,9774.21
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,1,4.56
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,2,8.91
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,4,18.30
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,8,36.66
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,16,73.18
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,32,141.91
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,64,296.46
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,128,580.72
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,256,1120.73
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,512,2298.44
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,1024,4472.07
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,2048,8385.22
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,4096,13729.95
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,8192,17545.94
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,16384,20601.85
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,32768,26091.75
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,65536,30780.10
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,131072,32794.22
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,262144,25921.21
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,524288,15166.80
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,1048576,11258.87
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,2097152,10803.09
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,4194304,9955.66
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,8388608,9738.62
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,4,16777216,9730.36
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,1,4.31
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,2,8.63
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,4,17.18
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,8,34.90
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,16,67.83
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,32,136.31
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,64,279.72
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,128,534.42
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,256,1111.56
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,512,2213.17
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,1024,4350.55
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,2048,8127.29
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,4096,13615.06
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,8192,17389.38
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,16384,20470.80
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,32768,24630.58
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,65536,30265.83
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,131072,33398.88
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,262144,25525.17
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,524288,15458.14
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,1048576,11552.26
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,2097152,10455.21
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,4194304,9966.89
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,8388608,9783.37
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,5,16777216,9797.93
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,1,4.53
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,2,9.12
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,4,17.82
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,8,35.82
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,16,72.61
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,32,145.03
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,64,289.66
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,128,580.76
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,256,1124.82
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,512,2296.00
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,1024,4594.51
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,2048,8528.27
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,4096,13614.42
