stack,sdma_enabled,benchmark,num_gcds,run,size_bytes,latency_us
eessi,0,osu_allreduce,8,4,1024,87.19
eessi,0,osu_allreduce,8,4,2048,86.55
eessi,0,osu_allreduce,8,4,4096,164.62
eessi,0,osu_allreduce,8,4,8192,167.10
eessi,0,osu_allreduce,8,4,16384,163.36
eessi,0,osu_allreduce,8,4,32768,163.58
eessi,0,osu_allreduce,8,4,65536,164.04
eessi,0,osu_allreduce,8,4,131072,166.52
eessi,0,osu_allreduce,8,4,262144,170.88
eessi,0,osu_allreduce,8,4,524288,180.93
eessi,0,osu_allreduce,8,4,1048576,197.48
eessi,0,osu_allreduce,8,5,4,4.81
eessi,0,osu_allreduce,8,5,8,4.73
eessi,0,osu_allreduce,8,5,16,4.70
eessi,0,osu_allreduce,8,5,32,4.61
eessi,0,osu_allreduce,8,5,64,4.70
eessi,0,osu_allreduce,8,5,128,4.67
eessi,0,osu_allreduce,8,5,256,47.63
eessi,0,osu_allreduce,8,5,512,85.00
eessi,0,osu_allreduce,8,5,1024,87.82
eessi,0,osu_allreduce,8,5,2048,86.94
eessi,0,osu_allreduce,8,5,4096,165.79
eessi,0,osu_allreduce,8,5,8192,167.59
eessi,0,osu_allreduce,8,5,16384,164.35
eessi,0,osu_allreduce,8,5,32768,164.14
eessi,0,osu_allreduce,8,5,65536,165.18
eessi,0,osu_allreduce,8,5,131072,167.46
eessi,0,osu_allreduce,8,5,262144,171.80
eessi,0,osu_allreduce,8,5,524288,182.28
eessi,0,osu_allreduce,8,5,1048576,198.27
eessi,0,osu_allreduce,8,6,4,4.73
eessi,0,osu_allreduce,8,6,8,4.60
eessi,0,osu_allreduce,8,6,16,4.54
eessi,0,osu_allreduce,8,6,32,4.55
eessi,0,osu_allreduce,8,6,64,4.56
eessi,0,osu_allreduce,8,6,128,4.65
eessi,0,osu_allreduce,8,6,256,47.22
eessi,0,osu_allreduce,8,6,512,85.16
eessi,0,osu_allreduce,8,6,1024,87.45
eessi,0,osu_allreduce,8,6,2048,87.31
eessi,0,osu_allreduce,8,6,4096,166.25
