stack,sdma_enabled,pair_label,gcd_a,gcd_b,tier,num_links,run,size_bytes,bandwidth_MBps
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,131072,33769.52
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,262144,25521.08
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,524288,14075.50
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,1048576,11454.15
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,2097152,10882.21
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,4194304,10877.75
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,8388608,10575.39
eessi,0,intra_pkg_OAM1,2,3,intra_pkg,4,6,16777216,10636.93
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,1,4.41
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,2,8.65
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,4,17.79
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,8,35.32
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,16,71.15
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,32,145.46
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,64,292.92
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,128,580.61
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,256,1129.13
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,512,2195.46
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,1024,4502.35
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,2048,8361.25
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,4096,13420.31
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,8192,17278.49
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,16384,20615.47
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,32768,26261.10
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,65536,30334.05
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,131072,32839.20
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,262144,24781.81
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,524288,15245.70
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,1048576,11367.24
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,2097152,10882.53
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,4194304,10883.53
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,8388608,10616.13
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,2,16777216,10624.43
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,1,4.36
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,2,8.91
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,4,17.83
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,8,35.78
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,16,71.06
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,32,136.77
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,64,280.30
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,128,570.65
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,256,1154.03
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,512,2287.23
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,1024,4377.78
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,2048,8232.13
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,4096,13372.64
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,8192,17520.08
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,16384,20305.19
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,32768,25253.41
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,65536,30166.19
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,131072,32945.09
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,262144,25005.91
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,524288,14284.74
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,1048576,11358.70
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,2097152,10953.39
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,4194304,10888.74
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,8388608,10606.84
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,3,16777216,10600.87
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,1,4.35
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,2,8.84
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,4,18.07
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,8,36.44
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,16,72.90
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,32,142.75
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,64,293.98
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,128,572.34
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,256,1173.68
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,512,2195.38
eessi,0,intra_pkg_OAM2,4,5,intra_pkg,4,4,1024,4648.74
