################# EESSI STACK (HSA_ENABLE_SDMA=0) ##################

# [eessi sdma=0] intra_pkg_OAM0  GCD(0,1) tier=intra_pkg links=4
  [run 1/6] warm-up — 20:50:25
  [run 1/6] warm-up done in 19s
  [run 2/6] recording — 20:50:44
  [run 2/6] done in 11s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.48
2                       6.99
4                      13.97
8                      28.00
16                     56.16
32                    112.18
64                    220.72
128                   430.62
256                    64.65
512                   129.50
1024                  256.39
2048                  511.88
4096                 1008.50
8192                 1860.75
16384                3640.67
32768                6668.72
65536               12247.33
131072              20973.72
262144              31763.60
524288              45459.12
1048576             56179.02
2097152             67344.61
4194304             71526.80
8388608             73761.04
16777216            74577.98
33554432            74491.01
67108864            73929.06

# [eessi sdma=0] inter_pkg_1link_57  GCD(5,7) tier=inter_pkg_1link links=1
  [run 1/6] warm-up — 21:05:07
  [run 1/6] warm-up done in 28s
  [run 2/6] recording — 21:05:35
  [run 2/6] done in 27s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.61
2                       7.23
4                      14.46
8                      29.03
16                     58.20
32                    116.33
64                    227.01
128                   444.21
256                    64.68
512                   129.08
1024                  256.35
2048                  512.37
4096                 1008.05
8192                 1863.02
16384                3644.58
32768                6692.95
65536               12274.98
131072              21147.66
262144              31962.08
524288              45661.16
1048576             56607.08
2097152             67605.96
4194304             71658.87
8388608             73696.90
16777216            74634.47
33554432            74448.65
67108864            73899.13
  [run 3/6] recording — 21:06:02
  [run 3/6] done in 27s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.61
2                       7.25
4                      14.51
8                      29.04
16                     58.33
32                    116.58
64                    228.64
128                   445.82
256                    64.31
512                   129.23
1024                  257.40
2048                  511.62
4096                 1014.50
8192                 1865.02
16384                3633.91
32768                6700.54
65536               12319.06
131072              21156.43
262144              31902.62
524288              45642.66
1048576             56369.02
2097152             67560.68
4194304             71711.89
8388608             73721.49
16777216            74603.15
33554432            74454.07
67108864            73956.66
  [run 4/6] recording — 21:06:29
  [run 4/6] done in 28s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.62
2                       7.27
4                      13.50
8                      29.17
16                     55.22
32                    116.62
64                    216.42
128                   446.40
256                    64.06
512                   128.44
1024                  255.96
2048                  511.52
4096                 1003.17
8192                 1867.38
16384                3650.52
32768                6713.23
65536               12310.53
131072              21075.87
262144              31874.11
524288              45472.42
1048576             56281.71
2097152             67454.58
4194304             71598.71
8388608             73702.54
16777216            74624.62
33554432            74464.41
67108864            73926.46
  [run 5/6] recording — 21:06:57
  [run 5/6] done in 27s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.65
2                       7.33
4                      14.67
8                      29.35
16                     58.87
32                    117.49
64                    230.42
128                   449.49
256                    63.53
512                   128.55
1024                  257.89
2048                  511.80
4096                 1010.81
8192                 1862.06
16384                3643.54
32768                6709.32
65536               12266.57
131072              21081.85
262144              31853.59
524288              45399.04
1048576             56146.24
2097152             67442.29
4194304             71581.17
8388608             73749.56
16777216            74587.71
33554432            74436.79
67108864            73932.96
  [run 6/6] recording — 21:07:24
  [run 6/6] done in 28s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.60
2                       7.22
4                      13.54
8                      28.97
16                     54.13
32                    115.92
64                    211.73
128                   445.62
256                    63.66
512                   127.65
1024                  255.12
2048                  510.51
4096                 1017.13
8192                 1883.34
16384                3664.37
32768                6756.78
65536               12417.70
131072              21279.42
262144              31940.53
524288              45769.69
1048576             56439.85
2097152             67588.33
4194304             71667.68
8388608             73709.30
16777216            74670.69
33554432            74509.31
67108864            73947.94

# [eessi sdma=0] routed_07  GCD(0,7) tier=routed links=0
  [run 1/6] warm-up — 21:07:52
  [run 1/6] warm-up done in 18s
  [run 2/6] recording — 21:08:10
  [run 2/6] done in 18s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.62
2                       7.20
4                      14.48
8                      29.02
16                     58.09
32                    115.95
64                    227.73
128                   444.02
256                    54.72
512                   109.36
1024                  217.19
2048                  427.65
4096                  861.97
8192                 1707.69
16384                3333.84
32768                6120.86
65536               11573.16
131072              21172.98
262144              34694.68
524288              55923.92
1048576             75296.83
2097152             97189.52
4194304            106737.89
8388608            112235.68
16777216           117196.10
33554432           122096.12
67108864           123816.36
  [run 3/6] recording — 21:08:28
  [run 3/6] done in 19s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.61
2                       7.18
4                      14.39
8                      28.88
16                     57.71
32                    115.44
64                    226.61
128                   444.28
256                    54.77
512                   108.05
1024                  214.94
2048                  426.79
4096                  840.97
8192                 1675.95
16384                3265.35
32768                6043.09
65536               11472.88
131072              21125.54
262144              34650.06
524288              55837.78
1048576             75150.74
2097152             97131.06
4194304            106879.95
8388608            112171.25
16777216           117182.58
33554432           122101.52
67108864           123961.46
  [run 4/6] recording — 21:08:47
  [run 4/6] done in 18s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.47
2                       6.92
4                      13.86
8                      27.77
16                     55.53
32                    111.05
64                    218.30
128                   427.15
256                    54.17
512                   107.58
1024                  213.22
2048                  417.99
4096                  837.50
8192                 1674.14
16384                3242.09
32768                6092.50
65536               11498.23
131072              20986.05
262144              34364.46
524288              55803.55
1048576             75099.45
2097152             96999.23
4194304            106671.27
8388608            112247.79
16777216           117129.10
33554432           122118.29
67108864           123798.04
  [run 5/6] recording — 21:09:05
  [run 5/6] done in 19s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.68
2                       6.87
4                      13.87
8                      29.55
16                     55.33
32                    118.31
64                    232.46
128                   452.96
256                    55.15
512                   108.35
1024                  215.49
2048                  428.94
4096                  856.44
8192                 1678.66
16384                3278.94
32768                6088.39
65536               11515.27
131072              21186.88
262144              34855.51
524288              55778.60
1048576             75234.49
2097152             97277.98
4194304            106807.74
8388608            112172.74
16777216           117180.41
33554432           122087.29
67108864           123963.79
  [run 6/6] recording — 21:09:24
  [run 6/6] done in 18s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.69
2                       7.37
4                      14.76
8                      29.55
16                     59.26
32                    118.31
64                    231.81
128                   454.49
256                    54.45
512                   108.37
1024                  214.68
2048                  423.55
4096                  841.79
8192                 1685.57
16384                3254.88
32768                6071.11
65536               11551.63
131072              21063.26
262144              34564.18
524288              55846.50
1048576             75172.98
2097152             97092.76
4194304            106587.18
8388608            112185.87
16777216           117047.39
33554432           122027.24
67108864           123839.40

# [eessi sdma=0] routed_03  GCD(0,3) tier=routed links=0
  [run 1/6] warm-up — 21:09:42
  [run 1/6] warm-up done in 32s
  [run 2/6] recording — 21:10:14
  [run 2/6] done in 31s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.66
2                       7.41
4                      14.86
8                      29.79
16                     59.74
32                    119.26
64                    233.92
128                   455.00
256                    54.39
512                   108.57
1024                  214.44
2048                  426.55
4096                  836.78
8192                 1625.68
16384                3165.82
32768                5822.51
65536               10686.83
131072              18382.12
262144              27894.19
524288              39314.14
1048576             48130.29
2097152             56684.93
4194304             59600.09
8388608             61628.71
16777216            63042.16
33554432            63763.65
67108864            64116.55
  [run 3/6] recording — 21:10:45
  [run 3/6] done in 32s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.65
2                       7.34
4                      14.67
8                      29.47
16                     58.88
32                    117.58
64                    231.58
128                   452.26
256                    54.11
512                   108.02
1024                  212.24
2048                  423.06
4096                  834.02
8192                 1631.20
16384                3176.22
32768                5813.22
65536               10685.13
131072              18445.11
262144              27917.27
524288              39375.04
1048576             47943.92
2097152             56527.70
4194304             59575.66
8388608             61614.15
16777216            63042.07
33554432            63762.36
67108864            64126.94
  [run 4/6] recording — 21:11:17
  [run 4/6] done in 31s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.59
2                       7.20
4                      14.41
8                      28.86
16                     57.88
32                    115.68
64                    227.94
128                   445.64
256                    53.69
512                   107.26
1024                  212.76
2048                  425.75
4096                  844.12
8192                 1648.85
16384                3203.22
32768                5888.07
65536               10694.41
131072              18294.28
262144              27703.86
524288              39249.69
1048576             47953.39
2097152             56477.45
4194304             59554.11
8388608             61606.53
16777216            63029.62
33554432            63757.33
67108864            64130.57
  [run 5/6] recording — 21:11:48
  [run 5/6] done in 32s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.71
2                       7.40
4                      14.88
8                      29.54
16                     59.57
32                    119.11
64                    233.84
128                   454.95
256                    53.30
512                   106.36
1024                  208.81
2048                  417.51
4096                  832.82
8192                 1614.99
16384                3126.14
32768                5812.18
65536               10652.24
131072              18361.47
262144              27881.33
524288              39373.95
1048576             48002.90
2097152             56487.51
4194304             59561.26
8388608             61610.05
16777216            63039.43
33554432            63757.95
67108864            64128.31
  [run 6/6] recording — 21:12:20
  [run 6/6] done in 31s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.71
2                       7.42
4                      14.86
8                      29.73
16                     59.64
32                    119.23
64                    233.53
128                   455.92
256                    53.95
512                   107.84
1024                  212.90
2048                  422.89
4096                  857.47
8192                 1662.56
16384                3203.14
32768                5862.73
65536               10728.82
131072              18369.58
262144              27859.15
524288              39358.43
1048576             48112.03
2097152             56472.30
4194304             59537.10
8388608             61602.87
16777216            63024.61
33554432            63753.74
67108864            64129.67

# [eessi sdma=0] routed_17  GCD(1,7) tier=routed links=0
  [run 1/6] warm-up — 21:12:51
  [run 1/6] warm-up done in 18s
  [run 2/6] recording — 21:13:09
  [run 2/6] done in 18s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.64
2                       7.27
4                      14.59
8                      27.48
16                     58.60
32                    117.17
64                    230.41
128                   452.13
256                    59.10
512                   117.39
1024                  235.33
2048                  473.10
4096                  938.57
8192                 1739.10
16384                3446.72
32768                6465.58
65536               12246.30
131072              22404.94
262144              36722.68
524288              58404.26
1048576             77608.48
2097152             99564.38
4194304            113172.25
8388608            118817.81
16777216           121907.95
33554432           123557.99
67108864           124316.52
  [run 3/6] recording — 21:13:27
  [run 3/6] done in 18s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.63
2                       7.25
4                      14.52
8                      29.11
16                     58.33
32                    116.42
64                    228.49
128                   447.50
256                    59.83
512                   120.06
1024                  239.18
2048                  477.64
4096                  941.31
8192                 1752.19
16384                3471.45
32768                6523.77
65536               12378.55
131072              22461.40
262144              36768.47
524288              59622.22
1048576             78758.89
2097152             99758.35
4194304            113320.50
8388608            118885.53
16777216           121948.78
33554432           123575.61
67108864           124332.78
  [run 4/6] recording — 21:13:45
  [run 4/6] done in 18s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.69
2                       7.37
4                      14.75
8                      29.61
16                     59.14
32                    118.31
64                    232.46
128                   452.83
256                    59.30
512                   120.05
1024                  237.10
2048                  470.91
4096                  938.60
8192                 1746.32
16384                3490.12
32768                6527.83
65536               12411.62
131072              22582.41
262144              36933.45
524288              59402.45
1048576             78923.34
2097152             99210.54
4194304            113318.66
8388608            118935.76
16777216           121984.08
33554432           123565.47
67108864           124308.84
  [run 5/6] recording — 21:14:03
  [run 5/6] done in 19s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.61
2                       7.22
4                      14.50
8                      29.02
16                     58.15
32                    116.14
64                    227.75
128                   442.10
256                    59.74
512                   120.06
1024                  239.09
2048                  478.06
4096                  953.86
8192                 1779.12
16384                3522.06
32768                6612.17
65536               12539.32
131072              22704.80
262144              37101.13
524288              59576.46
1048576             78720.95
2097152             99973.33
4194304            113215.75
8388608            118831.71
16777216           121924.61
33554432           123583.27
67108864           124329.59
  [run 6/6] recording — 21:14:22
  [run 6/6] done in 18s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       3.62
2                       7.26
4                      14.56
8                      27.36
16                     58.31
32                    116.54
64                    229.22
128                   424.05
256                    59.16
512                   119.36
1024                  238.13
2048                  477.34
4096                  938.43
8192                 1750.84
16384                3464.73
32768                6492.37
65536               12371.35
131072              22441.54
262144              36732.98
524288              59156.41
1048576             78494.37
2097152             99528.97
4194304            113407.86
8388608            118975.80
16777216           121987.82
33554432           123593.46
67108864           124323.58
ALL BENCHMARKS COMPLETE  CSV=results/osu_bibw_eessi_18634053.csv
