################# NATIVE STACK (HSA_ENABLE_SDMA=0) #################

# [native sdma=0] intra_pkg_OAM0  GCD(0,1) tier=intra_pkg links=4
  [run 1/6] warm-up — 20:50:27
  [run 1/6] warm-up done in 9s
  [run 2/6] recording — 20:50:36
  [run 2/6] done in 8s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.63
2                       9.07
4                      18.26
8                      36.62
16                     73.28
32                    142.09
64                    275.22
128                   525.91
256                   528.33
512                   943.43
1024                  889.37
2048                 1763.36
4096                 3444.37
8192                 1858.72
16384                3663.34
32768                6735.14
65536               12356.91
131072              21287.07
262144              32148.25
524288              45722.93
1048576             56192.93
2097152             67297.84
4194304             71500.37
8388608             73734.98
16777216            74520.51
33554432            74384.40
67108864            73923.47
  [run 6/6] recording — 21:02:46
  [run 6/6] done in 25s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.59
2                       9.11
4                      18.25
8                      36.53
16                     72.73
32                    141.58
64                    271.12
128                   511.65
256                   522.18
512                   927.26
1024                  891.07
2048                 1765.59
4096                 3449.31
8192                 1906.08
16384                3733.11
32768                6815.23
65536               12480.03
131072              21395.45
262144              32244.41
524288              45762.65
1048576             56397.09
2097152             67337.30
4194304             71552.88
8388608             73800.16
16777216            74655.08
33554432            74641.45
67108864            74168.79

# [native sdma=0] inter_pkg_1link_57  GCD(5,7) tier=inter_pkg_1link links=1
  [run 1/6] warm-up — 21:03:11
  [run 1/6] warm-up done in 25s
  [run 2/6] recording — 21:03:36
  [run 2/6] done in 26s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.65
2                       9.08
4                      18.22
8                      36.67
16                     72.94
32                    141.70
64                    275.46
128                   532.66
256                   520.97
512                   931.70
1024                  894.34
2048                 1772.29
4096                 3456.01
8192                 1831.03
16384                3578.61
32768                6552.85
65536               12024.34
131072              20737.59
262144              31480.68
524288              45158.50
1048576             55829.02
2097152             67331.22
4194304             71473.41
8388608             73363.76
16777216            74324.40
33554432            74410.18
67108864            73951.36
  [run 3/6] recording — 21:04:02
  [run 3/6] done in 25s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.78
2                       9.41
4                      18.82
8                      37.90
16                     75.00
32                    146.58
64                    284.20
128                   553.79
256                   532.06
512                   884.98
1024                  900.81
2048                 1787.00
4096                 3487.01
8192                 1871.64
16384                3665.75
32768                6729.40
65536               12366.11
131072              21265.35
262144              32171.96
524288              45887.44
1048576             56467.30
2097152             67492.96
4194304             71504.18
8388608             73484.54
16777216            74360.12
33554432            74265.84
67108864            73864.29
  [run 4/6] recording — 21:04:27
  [run 4/6] done in 25s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.65
2                       9.13
4                      18.36
8                      36.42
16                     72.87
32                    141.75
64                    274.58
128                   532.41
256                   519.17
512                   937.28
1024                  874.71
2048                 1732.57
4096                 3400.34
8192                 1826.64
16384                3566.20
32768                6562.15
65536               12051.40
131072              20733.76
262144              31531.73
524288              45323.10
1048576             56222.71
2097152             67516.45
4194304             71629.48
8388608             73413.00
16777216            74312.66
33554432            74269.91
67108864            73840.86
  [run 5/6] recording — 21:04:52
  [run 5/6] done in 25s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.74
2                       9.38
4                      18.77
8                      37.86
16                     75.29
32                    145.28
64                    267.57
128                   539.62
256                   538.40
512                   965.06
1024                  905.06
2048                 1793.05
4096                 3500.65
8192                 1898.01
16384                3714.42
32768                6818.24
65536               12458.40
131072              21385.54
262144              32320.68
524288              45892.00
1048576             56549.43
2097152             67474.56
4194304             71545.44
8388608             73477.43
16777216            74287.11
33554432            74216.11
67108864            73830.98
  [run 6/6] recording — 21:05:17
  [run 6/6] done in 26s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.58
2                       9.05
4                      18.14
8                      36.36
16                     72.63
32                    142.87
64                    273.40
128                   515.44
256                   514.95
512                   895.49
1024                  882.94
2048                 1774.38
4096                 3466.82
8192                 1828.96
16384                3568.45
32768                6540.49
65536               12016.31
131072              20851.22
262144              31589.31
524288              45306.50
1048576             56102.44
2097152             67344.49
4194304             71554.30
8388608             73360.05
16777216            74298.73
33554432            74372.58
67108864            73979.82

# [native sdma=0] routed_07  GCD(0,7) tier=routed links=0
  [run 1/6] warm-up — 21:05:43
  [run 1/6] warm-up done in 16s
  [run 2/6] recording — 21:05:59
  [run 2/6] done in 15s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.65
2                       9.13
4                      18.31
8                      36.53
16                     73.31
32                    141.71
64                    273.14
128                   525.88
256                   516.82
512                   934.24
1024                  904.97
2048                 1790.83
4096                 3501.35
8192                 1897.69
16384                3770.47
32768                7011.70
65536               13255.83
131072              23824.21
262144              38064.48
524288              60546.59
1048576             79803.63
2097152             99855.99
4194304            107538.28
8388608            112634.17
16777216           117467.00
33554432           122299.23
67108864           123848.86
  [run 3/6] recording — 21:06:14
  [run 3/6] done in 16s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.65
2                       9.08
4                      18.15
8                      36.56
16                     72.72
32                    142.12
64                    271.94
128                   526.19
256                   520.58
512                   929.46
1024                  876.67
2048                 1731.99
4096                 3388.48
8192                 1898.01
16384                3754.71
32768                7031.75
65536               13270.91
131072              23608.53
262144              37601.15
524288              59849.07
1048576             78892.86
2097152             99462.26
4194304            107414.61
8388608            112662.22
16777216           117507.25
33554432           122208.78
67108864           123790.01
  [run 4/6] recording — 21:06:30
  [run 4/6] done in 16s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.63
2                       9.10
4                      18.29
8                      36.83
16                     73.12
32                    141.96
64                    270.09
128                   534.81
256                   522.90
512                   935.89
1024                  878.89
2048                 1736.88
4096                 3387.67
8192                 1904.78
16384                3769.81
32768                7060.86
65536               13341.39
131072              23676.67
262144              37736.74
524288              59794.47
1048576             78636.75
2097152            100658.42
4194304            107471.84
8388608            112548.29
16777216           117465.40
33554432           122195.47
67108864           123836.89
  [run 5/6] recording — 21:06:46
  [run 5/6] done in 16s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.57
2                       9.10
4                      18.37
8                      36.71
16                     73.01
32                    142.47
64                    274.79
128                   531.00
256                   518.27
512                   919.78
1024                  878.22
2048                 1741.46
4096                 3408.44
8192                 1922.16
16384                3797.78
32768                7065.19
65536               13340.32
131072              23614.49
262144              37857.58
524288              60454.83
1048576             78855.18
2097152             99203.23
4194304            107488.78
8388608            112641.53
16777216           117340.92
33554432           122159.06
67108864           123959.54
  [run 6/6] recording — 21:07:02
  [run 6/6] done in 15s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.76
2                       9.11
4                      18.69
8                      37.15
16                     73.69
32                    142.32
64                    279.51
128                   548.81
256                   528.03
512                   951.30
1024                  870.36
2048                 1724.30
4096                 3351.69
8192                 1898.88
16384                3755.73
32768                7041.28
65536               13269.15
131072              23139.87
262144              37327.53
524288              59083.76
1048576             78350.81
2097152             99127.42
4194304            107382.88
8388608            112518.81
16777216           117400.42
33554432           122291.69
67108864           123874.94

# [native sdma=0] routed_03  GCD(0,3) tier=routed links=0
  [run 1/6] warm-up — 21:07:17
  [run 1/6] warm-up done in 29s
  [run 2/6] recording — 21:07:46
  [run 2/6] done in 29s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.60
2                       9.05
4                      18.14
8                      36.59
16                     72.64
32                    141.49
64                    273.59
128                   530.08
256                   518.58
512                   931.14
1024                  880.24
2048                 1769.65
4096                 3487.89
8192                 2005.95
16384                3906.57
32768                7040.60
65536               12126.61
131072              20159.70
262144              29698.78
524288              41113.57
1048576             49114.27
2097152             57082.35
4194304             59736.32
8388608             61700.31
16777216            63079.35
33554432            63779.55
67108864            64125.37
  [run 3/6] recording — 21:08:15
  [run 3/6] done in 29s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.54
2                       9.07
4                      18.10
8                      36.34
16                     72.69
32                    140.31
64                    273.15
128                   529.14
256                   523.36
512                   931.16
1024                  905.76
2048                 1798.85
4096                 3513.13
8192                 2000.32
16384                3897.76
32768                6943.69
65536               12072.64
131072              20153.40
262144              29788.07
524288              41066.43
1048576             49201.97
2097152             57026.03
4194304             59695.55
8388608             61697.07
16777216            63076.47
33554432            63777.23
67108864            64136.52
  [run 4/6] recording — 21:08:44
  [run 4/6] done in 29s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.82
2                       9.43
4                      18.85
8                      37.90
16                     75.39
32                    147.10
64                    282.83
128                   553.75
256                   528.23
512                   951.88
1024                  900.60
2048                 1787.73
4096                 3482.68
8192                 1959.63
16384                3798.24
32768                6705.03
65536               11771.79
131072              19805.94
262144              29395.89
524288              40743.27
1048576             49137.60
2097152             56985.87
4194304             59708.97
8388608             61677.21
16777216            63070.84
33554432            63780.65
67108864            64128.45
  [run 5/6] recording — 21:09:13
  [run 5/6] done in 28s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.67
2                       8.78
4                      18.31
8                      36.69
16                     73.04
32                    142.46
64                    272.98
128                   531.08
256                   522.70
512                   938.17
1024                  901.74
2048                 1791.41
4096                 3476.04
8192                 1983.34
16384                3878.76
32768                7014.94
65536               11939.68
131072              20174.80
262144              29964.16
524288              41185.29
1048576             49083.01
2097152             56979.22
4194304             59706.34
8388608             61691.46
16777216            63080.85
33554432            63786.51
67108864            64142.84
  [run 6/6] recording — 21:09:41
  [run 6/6] done in 30s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.57
2                       9.09
4                      18.12
8                      36.44
16                     72.50
32                    141.02
64                    273.97
128                   526.79
256                   513.66
512                   914.04
1024                  885.55
2048                 1761.82
4096                 3443.69
8192                 1989.25
16384                3893.56
32768                6996.16
65536               12091.60
131072              20231.04
262144              29712.55
524288              41128.60
1048576             49071.27
2097152             57073.83
4194304             59729.07
8388608             61694.90
16777216            63075.75
33554432            63779.39
67108864            64131.01

# [native sdma=0] routed_17  GCD(1,7) tier=routed links=0
  [run 1/6] warm-up — 21:10:11
  [run 1/6] warm-up done in 15s
  [run 2/6] recording — 21:10:26
srun: Step created for StepId=18634054.67
  [run 2/6] done in 16s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.61
2                       9.12
4                      18.25
8                      36.58
16                     72.77
32                    141.95
64                    273.69
128                   519.36
256                   504.60
512                   893.18
1024                  891.13
2048                 1757.74
4096                 3416.40
8192                 1856.56
16384                3678.23
32768                6885.08
65536               13044.50
131072              23440.18
262144              38077.45
524288              60016.86
1048576             79202.26
2097152            100679.55
4194304            113314.79
8388608            118973.26
16777216           121998.15
33554432           123597.52
67108864           124388.51
  [run 3/6] recording — 21:10:42
  [run 3/6] done in 16s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.55
2                       9.05
4                      18.11
8                      36.28
16                     72.63
32                    140.49
64                    273.86
128                   526.06
256                   525.62
512                   939.03
1024                  897.09
2048                 1751.58
4096                 3461.15
8192                 1874.45
16384                3698.99
32768                6934.03
65536               13133.74
131072              23582.46
262144              38286.21
524288              60259.46
1048576             79349.16
2097152            100621.06
4194304            113274.15
8388608            118919.00
16777216           121989.60
33554432           123591.97
67108864           124363.19
  [run 4/6] recording — 21:10:58
  [run 4/6] done in 16s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.57
2                       9.04
4                      18.28
8                      36.60
16                     72.49
32                    141.97
64                    273.75
128                   532.61
256                   517.98
512                   930.19
1024                  893.27
2048                 1774.99
4096                 3465.35
8192                 1875.16
16384                3712.02
32768                6953.10
65536               13157.32
131072              23622.84
262144              38245.65
524288              60576.76
1048576             79899.31
2097152            101824.26
4194304            113800.71
8388608            119160.64
16777216           122076.57
33554432           123637.67
67108864           124402.86
  [run 5/6] recording — 21:11:14
  [run 5/6] done in 17s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.58
2                       9.13
4                      18.30
8                      36.76
16                     72.80
32                    142.54
64                    272.68
128                   528.80
256                   522.19
512                   930.37
1024                  897.00
2048                 1753.34
4096                 3477.40
8192                 1870.47
16384                3701.67
32768                6938.92
65536               13105.69
131072              23520.69
262144              38175.45
524288              60096.16
1048576             79345.86
2097152            101389.82
4194304            113439.06
8388608            118995.81
16777216           122008.55
33554432           123616.89
67108864           124366.97
  [run 6/6] recording — 21:11:31
  [run 6/6] done in 15s

# OSU MPI-ROCM Bi-Directional Bandwidth Test v7.5
# Datatype: MPI_CHAR.
# Size      Bandwidth (MB/s)
1                       4.67
2                       8.71
4                      18.37
8                      36.76
16                     73.39
32                    143.37
64                    275.48
128                   529.45
256                   517.02
512                   925.19
1024                  892.69
2048                 1764.85
4096                 3424.48
8192                 1851.78
16384                3678.79
32768                6877.01
65536               13054.52
131072              23443.68
262144              38029.57
524288              60038.98
1048576             79372.72
2097152            101685.11
4194304            113572.62
8388608            119050.59
16777216           122028.26
33554432           123630.87
67108864           124356.00
ALL BENCHMARKS COMPLETE  CSV=results/osu_bibw_native_18634054.csv
