stack,sdma_enabled,config_label,nccl_nchannels,nccl_ignore_aff,nccl_net_gdr,benchmark,num_gcds,run,size_bytes,latency_us
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,2,32768,51.14
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,2,65536,51.62
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,2,131072,52.11
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,2,262144,84.55
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,2,524288,108.50
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,2,1048576,120.13
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,4,39.43
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,8,37.13
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,16,36.91
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,32,38.11
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,64,41.31
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,128,46.98
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,256,46.99
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,512,47.43
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,1024,47.62
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,2048,48.54
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,4096,49.40
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,8192,50.49
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,16384,51.67
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,32768,51.08
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,65536,51.42
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,131072,52.04
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,262144,83.95
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,524288,107.51
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,3,1048576,119.19
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,4,37.97
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,8,37.21
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,16,37.02
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,32,38.01
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,64,40.73
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,128,47.30
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,256,47.36
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,512,47.84
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,1024,47.72
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,2048,48.37
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,4096,49.34
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,8192,50.80
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,16384,51.75
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,32768,51.11
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,65536,51.98
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,131072,52.45
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,262144,84.29
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,524288,107.97
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,4,1048576,120.09
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,4,36.07
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,8,34.78
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,16,34.69
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,32,36.38
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,64,39.61
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,128,45.69
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,256,45.72
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,512,46.30
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,1024,46.34
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,2048,47.17
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,4096,48.11
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,8192,49.09
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,16384,50.33
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,32768,49.66
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,65536,50.33
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,131072,51.23
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,262144,84.18
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,524288,107.66
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,5,1048576,119.54
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,4,35.83
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,8,34.77
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,16,34.57
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,32,36.58
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,64,39.34
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,128,45.20
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,256,45.18
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,512,45.51
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,1024,46.06
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,2048,46.82
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,4096,47.61
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,8192,48.56
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,16384,49.83
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,32768,49.05
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,65536,49.38
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,131072,50.17
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,262144,83.38
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,524288,107.10
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_allreduce,8,6,1048576,118.97
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,1,26.92
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,2,26.57
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,4,26.48
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,8,26.59
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,16,26.54
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,32,26.61
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,64,26.74
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,128,26.72
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,256,26.86
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,512,27.03
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,1024,27.38
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,2048,28.15
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,4096,29.74
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,8192,30.44
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,16384,33.78
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,32768,40.82
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,65536,39.69
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,131072,46.70
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,262144,64.67
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,524288,98.52
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,2,1048576,166.13
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,1,26.67
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,2,26.54
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,4,26.45
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,8,26.48
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,16,26.46
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,32,26.60
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,64,26.72
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,128,26.71
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,256,26.82
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,512,26.97
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,1024,27.24
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,2048,28.05
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,4096,29.72
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,8192,30.45
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,16384,33.75
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,32768,40.82
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,65536,39.52
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,131072,46.47
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,262144,64.50
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,524288,98.32
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,3,1048576,165.63
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,1,27.20
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,2,26.69
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,4,26.47
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,8,28.55
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,16,31.02
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,32,31.06
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,64,27.61
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,128,26.83
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,256,26.91
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,512,27.16
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,1024,27.42
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,2048,28.12
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,4096,29.78
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,8192,30.53
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,16384,33.80
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,32768,40.90
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,65536,39.66
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,131072,46.76
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,262144,64.73
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,524288,98.60
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,4,1048576,166.09
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,1,33.03
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,2,32.81
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,4,32.87
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,8,32.90
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,16,32.88
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,32,32.98
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,64,33.11
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,128,33.08
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,256,33.25
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,512,33.20
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,1024,33.63
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,2048,34.24
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,4096,35.72
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,8192,35.94
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,16384,38.94
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,32768,46.13
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,65536,44.68
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,131072,49.14
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,262144,66.08
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,524288,99.29
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,5,1048576,166.28
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,1,26.58
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,2,26.50
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,4,26.39
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,8,26.48
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,16,26.42
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,32,26.54
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,64,26.74
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,128,26.63
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,256,26.86
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,512,26.96
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,1024,27.35
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,2048,28.11
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,4096,29.70
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,8192,30.49
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,16384,33.71
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,32768,40.78
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,65536,39.46
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,131072,46.57
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,262144,64.43
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,524288,98.47
eessi_xccl,0,gdr3,NA,NA,3,osu_xccl_alltoall,8,6,1048576,166.17
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,4,36.69
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,8,36.30
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,16,36.12
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,32,37.92
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,64,41.05
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,128,46.90
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,256,46.92
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,512,47.38
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,1024,47.46
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,2048,48.55
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,4096,49.34
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,8192,50.51
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,16384,51.52
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,32768,51.21
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,65536,51.24
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,131072,52.19
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,262144,85.69
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,524288,109.14
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,2,1048576,121.65
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,4,36.58
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,8,36.34
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,16,36.26
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,32,38.22
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,64,41.13
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,128,46.98
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,256,46.97
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,512,47.43
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,1024,47.64
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,2048,48.09
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,4096,49.30
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,8192,50.48
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,16384,51.59
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,32768,51.15
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,65536,51.55
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,131072,52.23
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,262144,85.52
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,524288,109.25
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,3,1048576,121.24
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,4,36.54
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,8,36.17
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,16,36.04
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,32,38.07
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,64,40.90
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,128,46.83
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,256,46.81
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,512,47.25
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,1024,47.90
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,2048,48.29
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,4096,49.06
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,8192,50.57
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,16384,51.37
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,32768,50.69
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,65536,50.79
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,131072,51.68
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,262144,84.82
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,524288,108.65
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,4,1048576,120.67
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,4,36.32
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,8,36.05
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,16,35.89
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,32,37.76
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,64,40.97
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,128,46.79
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,256,46.79
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,512,47.12
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,1024,47.59
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,2048,48.47
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,4096,49.06
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,8192,50.29
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,16384,51.45
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,32768,51.28
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,65536,51.28
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,131072,52.17
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,262144,85.77
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,524288,109.59
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,5,1048576,121.62
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,4,36.56
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,8,36.31
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,16,36.24
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,32,38.28
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,64,41.46
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,128,47.07
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,256,47.13
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,512,47.51
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,1024,47.98
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,2048,48.68
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,4096,49.38
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,8192,50.68
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,16384,51.91
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,32768,51.57
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,65536,51.42
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,131072,52.57
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,262144,86.12
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,524288,109.73
eessi_xccl,0,paper_full,32,1,3,osu_xccl_allreduce,8,6,1048576,122.06
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,1,89.41
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,2,89.31
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,4,89.30
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,8,89.61
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,16,89.89
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,32,90.41
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,64,90.82
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,128,91.43
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,256,92.21
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,512,93.71
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,1024,95.16
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,2048,100.97
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,4096,113.21
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,8192,108.23
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,16384,130.91
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,32768,178.20
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,65536,278.01
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,131072,479.69
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,262144,881.72
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,524288,1684.58
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,2,1048576,749.78
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,1,87.75
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,2,87.63
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,4,87.60
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,8,88.06
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,16,87.77
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,32,87.93
eessi_xccl,0,paper_full,32,1,3,osu_xccl_alltoall,8,3,64,88.72
