STACK=eessi  NODE_A=nid005006  NODE_B=nid005007
################# EESSI STACK (HSA_ENABLE_SDMA=0) ##################

# [eessi sdma=0] osu_allreduce  N=16  nodes=2
  [run 1/6] warm-up - 18:47:47
  [run 1/6] done in 22s

# OSU MPI-ROCM Allreduce Latency Test v7.5
# Datatype: MPI_INT.
# Size       Avg Latency(us)
256                    91.92
512                    99.69
1024                  104.65
2048                  106.53
4096                  127.42
8192                  153.56
16384                 193.13
32768                 315.34
65536                 542.35
131072               1010.09
262144               1834.26
524288               3587.53
1048576              7109.56
ALL BENCHMARKS COMPLETE  CSV=results/osu_collectives_eessi_18750788.csv
