stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi,0,osu_alltoall,2,16,5,2,777.42
eessi,0,osu_alltoall,2,16,5,4,1394.34
eessi,0,osu_alltoall,2,16,5,8,1403.40
eessi,0,osu_alltoall,2,16,5,16,1402.11
eessi,0,osu_alltoall,2,16,5,32,1406.51
eessi,0,osu_alltoall,2,16,5,64,1404.86
eessi,0,osu_alltoall,2,16,5,128,1411.22
eessi,0,osu_alltoall,2,16,5,256,1424.65
eessi,0,osu_alltoall,2,16,5,512,74.10
eessi,0,osu_alltoall,2,16,5,1024,74.40
eessi,0,osu_alltoall,2,16,5,2048,75.88
eessi,0,osu_alltoall,2,16,5,4096,79.42
eessi,0,osu_alltoall,2,16,5,8192,99.08
eessi,0,osu_alltoall,2,16,5,16384,135.27
eessi,0,osu_alltoall,2,16,5,32768,228.22
eessi,0,osu_alltoall,2,16,5,65536,423.31
eessi,0,osu_alltoall,2,16,5,131072,812.70
eessi,0,osu_alltoall,2,16,5,262144,1597.18
eessi,0,osu_alltoall,2,16,5,524288,3137.33
eessi,0,osu_alltoall,2,16,5,1048576,6277.27
eessi,0,osu_alltoall,2,16,6,1,765.31
eessi,0,osu_alltoall,2,16,6,2,770.13
eessi,0,osu_alltoall,2,16,6,4,1368.36
eessi,0,osu_alltoall,2,16,6,8,1366.45
eessi,0,osu_alltoall,2,16,6,16,1338.26
eessi,0,osu_alltoall,2,16,6,32,1340.92
eessi,0,osu_alltoall,2,16,6,64,1349.41
eessi,0,osu_alltoall,2,16,6,128,1363.51
eessi,0,osu_alltoall,2,16,6,256,1381.27
eessi,0,osu_alltoall,2,16,6,512,73.96
eessi,0,osu_alltoall,2,16,6,1024,74.34
eessi,0,osu_alltoall,2,16,6,2048,75.21
eessi,0,osu_alltoall,2,16,6,4096,79.38
eessi,0,osu_alltoall,2,16,6,8192,99.58
eessi,0,osu_alltoall,2,16,6,16384,135.03
eessi,0,osu_alltoall,2,16,6,32768,238.00
eessi,0,osu_alltoall,2,16,6,65536,423.54
eessi,0,osu_alltoall,2,16,6,131072,812.75
eessi,0,osu_alltoall,2,16,6,262144,1593.48
eessi,0,osu_alltoall,2,16,6,524288,3132.37
eessi,0,osu_alltoall,2,16,6,1048576,6286.87
eessi,0,osu_bcast,2,16,2,1,80.11
eessi,0,osu_bcast,2,16,2,2,80.22
eessi,0,osu_bcast,2,16,2,4,80.26
eessi,0,osu_bcast,2,16,2,8,91.29
eessi,0,osu_bcast,2,16,2,16,91.55
eessi,0,osu_bcast,2,16,2,32,91.30
eessi,0,osu_bcast,2,16,2,64,80.53
eessi,0,osu_bcast,2,16,2,128,81.36
eessi,0,osu_bcast,2,16,2,256,9.51
eessi,0,osu_bcast,2,16,2,512,9.76
eessi,0,osu_bcast,2,16,2,1024,9.80
eessi,0,osu_bcast,2,16,2,2048,10.22
eessi,0,osu_bcast,2,16,2,4096,12.60
eessi,0,osu_bcast,2,16,2,8192,21.27
eessi,0,osu_bcast,2,16,2,16384,22.41
eessi,0,osu_bcast,2,16,2,32768,22.72
eessi,0,osu_bcast,2,16,2,65536,31.83
eessi,0,osu_bcast,2,16,2,131072,63.78
eessi,0,osu_bcast,2,16,2,262144,127.60
eessi,0,osu_bcast,2,16,2,524288,255.21
eessi,0,osu_bcast,2,16,2,1048576,510.26
eessi,0,osu_bcast,2,16,3,1,82.30
eessi,0,osu_bcast,2,16,3,2,82.19
eessi,0,osu_bcast,2,16,3,4,82.30
eessi,0,osu_bcast,2,16,3,8,103.74
eessi,0,osu_bcast,2,16,3,16,104.04
