stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,latency_us
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,5,2097152,93.28
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,5,4194304,179.67
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,1,2.40
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,2,2.40
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,4,2.42
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,8,2.42
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,16,2.41
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,32,2.44
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,64,2.43
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,128,2.96
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,256,3.13
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,512,3.19
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,1024,3.28
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,2048,3.48
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,4096,3.49
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,8192,3.87
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,16384,4.54
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,32768,7.91
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,65536,9.30
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,131072,12.09
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,262144,17.48
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,524288,28.34
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,1048576,50.07
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,2097152,93.25
native,0,inter_GCD0_GCD0,nid007975,nid007976,0,0,inter_node,nic_via_xgmi,6,4194304,179.61
