stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi,0,osu_allreduce,2,16,6,8192,77.48
eessi,0,osu_allreduce,2,16,6,16384,90.91
eessi,0,osu_allreduce,2,16,6,32768,125.31
eessi,0,osu_allreduce,2,16,6,65536,191.06
eessi,0,osu_allreduce,2,16,6,131072,325.51
eessi,0,osu_allreduce,2,16,6,262144,616.14
eessi,0,osu_allreduce,2,16,6,524288,1156.59
eessi,0,osu_allreduce,2,16,6,1048576,2244.40
eessi,0,osu_alltoall,2,16,2,1,73.58
eessi,0,osu_alltoall,2,16,2,2,73.64
eessi,0,osu_alltoall,2,16,2,4,1446.27
eessi,0,osu_alltoall,2,16,2,8,1440.82
eessi,0,osu_alltoall,2,16,2,16,1433.39
eessi,0,osu_alltoall,2,16,2,32,1439.24
eessi,0,osu_alltoall,2,16,2,64,1434.30
eessi,0,osu_alltoall,2,16,2,128,1435.83
eessi,0,osu_alltoall,2,16,2,256,1453.72
eessi,0,osu_alltoall,2,16,2,512,73.96
eessi,0,osu_alltoall,2,16,2,1024,74.10
eessi,0,osu_alltoall,2,16,2,2048,74.94
eessi,0,osu_alltoall,2,16,2,4096,78.82
eessi,0,osu_alltoall,2,16,2,8192,99.70
eessi,0,osu_alltoall,2,16,2,16384,137.22
eessi,0,osu_alltoall,2,16,2,32768,231.93
eessi,0,osu_alltoall,2,16,2,65536,444.74
eessi,0,osu_alltoall,2,16,2,131072,922.70
eessi,0,osu_alltoall,2,16,2,262144,1930.97
eessi,0,osu_alltoall,2,16,2,524288,4011.42
eessi,0,osu_alltoall,2,16,2,1048576,7905.77
eessi,0,osu_alltoall,2,16,3,1,73.51
eessi,0,osu_alltoall,2,16,3,2,73.59
eessi,0,osu_alltoall,2,16,3,4,1342.78
eessi,0,osu_alltoall,2,16,3,8,1342.35
eessi,0,osu_alltoall,2,16,3,16,1326.54
eessi,0,osu_alltoall,2,16,3,32,1326.70
eessi,0,osu_alltoall,2,16,3,64,1356.27
eessi,0,osu_alltoall,2,16,3,128,1344.50
eessi,0,osu_alltoall,2,16,3,256,1346.17
eessi,0,osu_alltoall,2,16,3,512,73.75
eessi,0,osu_alltoall,2,16,3,1024,74.18
eessi,0,osu_alltoall,2,16,3,2048,75.14
eessi,0,osu_alltoall,2,16,3,4096,79.56
eessi,0,osu_alltoall,2,16,3,8192,99.62
eessi,0,osu_alltoall,2,16,3,16384,137.22
eessi,0,osu_alltoall,2,16,3,32768,231.64
eessi,0,osu_alltoall,2,16,3,65536,439.69
eessi,0,osu_alltoall,2,16,3,131072,919.54
eessi,0,osu_alltoall,2,16,3,262144,1992.69
eessi,0,osu_alltoall,2,16,3,524288,4090.63
eessi,0,osu_alltoall,2,16,3,1048576,8151.54
eessi,0,osu_alltoall,2,16,4,1,73.68
eessi,0,osu_alltoall,2,16,4,2,73.50
eessi,0,osu_alltoall,2,16,4,4,1403.80
eessi,0,osu_alltoall,2,16,4,8,1421.32
eessi,0,osu_alltoall,2,16,4,16,1404.07
eessi,0,osu_alltoall,2,16,4,32,1398.80
eessi,0,osu_alltoall,2,16,4,64,1403.08
eessi,0,osu_alltoall,2,16,4,128,1404.74
eessi,0,osu_alltoall,2,16,4,256,1398.83
eessi,0,osu_alltoall,2,16,4,512,73.87
eessi,0,osu_alltoall,2,16,4,1024,74.25
eessi,0,osu_alltoall,2,16,4,2048,75.29
eessi,0,osu_alltoall,2,16,4,4096,79.74
eessi,0,osu_alltoall,2,16,4,8192,99.44
eessi,0,osu_alltoall,2,16,4,16384,137.02
eessi,0,osu_alltoall,2,16,4,32768,231.95
eessi,0,osu_alltoall,2,16,4,65536,447.99
eessi,0,osu_alltoall,2,16,4,131072,918.12
eessi,0,osu_alltoall,2,16,4,262144,1954.52
eessi,0,osu_alltoall,2,16,4,524288,4082.59
eessi,0,osu_alltoall,2,16,4,1048576,8211.97
eessi,0,osu_alltoall,2,16,5,1,73.49
eessi,0,osu_alltoall,2,16,5,2,73.52
eessi,0,osu_alltoall,2,16,5,4,1403.30
eessi,0,osu_alltoall,2,16,5,8,1410.46
eessi,0,osu_alltoall,2,16,5,16,1399.51
eessi,0,osu_alltoall,2,16,5,32,1411.90
eessi,0,osu_alltoall,2,16,5,64,1400.50
eessi,0,osu_alltoall,2,16,5,128,1391.99
eessi,0,osu_alltoall,2,16,5,256,1405.44
eessi,0,osu_alltoall,2,16,5,512,75.09
eessi,0,osu_alltoall,2,16,5,1024,75.38
eessi,0,osu_alltoall,2,16,5,2048,76.17
eessi,0,osu_alltoall,2,16,5,4096,79.70
eessi,0,osu_alltoall,2,16,5,8192,99.63
eessi,0,osu_alltoall,2,16,5,16384,137.70
eessi,0,osu_alltoall,2,16,5,32768,241.59
eessi,0,osu_alltoall,2,16,5,65536,447.80
eessi,0,osu_alltoall,2,16,5,131072,907.30
eessi,0,osu_alltoall,2,16,5,262144,2033.25
eessi,0,osu_alltoall,2,16,5,524288,4124.47
eessi,0,osu_alltoall,2,16,5,1048576,8163.16
eessi,0,osu_alltoall,2,16,6,1,73.14
eessi,0,osu_alltoall,2,16,6,2,73.09
eessi,0,osu_alltoall,2,16,6,4,1377.74
eessi,0,osu_alltoall,2,16,6,8,1374.43
eessi,0,osu_alltoall,2,16,6,16,1346.89
eessi,0,osu_alltoall,2,16,6,32,1348.33
eessi,0,osu_alltoall,2,16,6,64,1358.11
eessi,0,osu_alltoall,2,16,6,128,1366.20
eessi,0,osu_alltoall,2,16,6,256,1360.44
eessi,0,osu_alltoall,2,16,6,512,73.78
eessi,0,osu_alltoall,2,16,6,1024,74.08
eessi,0,osu_alltoall,2,16,6,2048,74.84
eessi,0,osu_alltoall,2,16,6,4096,78.70
eessi,0,osu_alltoall,2,16,6,8192,99.43
eessi,0,osu_alltoall,2,16,6,16384,136.76
eessi,0,osu_alltoall,2,16,6,32768,231.93
eessi,0,osu_alltoall,2,16,6,65536,450.95
eessi,0,osu_alltoall,2,16,6,131072,954.22
eessi,0,osu_alltoall,2,16,6,262144,2047.71
eessi,0,osu_alltoall,2,16,6,524288,4128.41
eessi,0,osu_alltoall,2,16,6,1048576,8209.04
eessi,0,osu_bcast,2,16,2,1,9.04
eessi,0,osu_bcast,2,16,2,2,8.96
eessi,0,osu_bcast,2,16,2,4,8.98
eessi,0,osu_bcast,2,16,2,8,10.75
eessi,0,osu_bcast,2,16,2,16,10.76
eessi,0,osu_bcast,2,16,2,32,10.75
eessi,0,osu_bcast,2,16,2,64,9.00
eessi,0,osu_bcast,2,16,2,128,9.16
eessi,0,osu_bcast,2,16,2,256,9.37
eessi,0,osu_bcast,2,16,2,512,9.63
eessi,0,osu_bcast,2,16,2,1024,9.81
eessi,0,osu_bcast,2,16,2,2048,10.19
eessi,0,osu_bcast,2,16,2,4096,12.41
eessi,0,osu_bcast,2,16,2,8192,21.08
eessi,0,osu_bcast,2,16,2,16384,22.30
eessi,0,osu_bcast,2,16,2,32768,22.82
eessi,0,osu_bcast,2,16,2,65536,31.76
eessi,0,osu_bcast,2,16,2,131072,63.97
eessi,0,osu_bcast,2,16,2,262144,128.31
eessi,0,osu_bcast,2,16,2,524288,256.91
eessi,0,osu_bcast,2,16,2,1048576,513.64
eessi,0,osu_bcast,2,16,3,1,9.56
eessi,0,osu_bcast,2,16,3,2,9.10
eessi,0,osu_bcast,2,16,3,4,9.16
eessi,0,osu_bcast,2,16,3,8,10.93
eessi,0,osu_bcast,2,16,3,16,10.92
eessi,0,osu_bcast,2,16,3,32,10.88
eessi,0,osu_bcast,2,16,3,64,9.19
eessi,0,osu_bcast,2,16,3,128,9.32
eessi,0,osu_bcast,2,16,3,256,9.62
eessi,0,osu_bcast,2,16,3,512,9.75
eessi,0,osu_bcast,2,16,3,1024,9.95
eessi,0,osu_bcast,2,16,3,2048,10.51
eessi,0,osu_bcast,2,16,3,4096,12.63
eessi,0,osu_bcast,2,16,3,8192,21.19
eessi,0,osu_bcast,2,16,3,16384,22.33
eessi,0,osu_bcast,2,16,3,32768,22.66
eessi,0,osu_bcast,2,16,3,65536,31.76
eessi,0,osu_bcast,2,16,3,131072,63.96
eessi,0,osu_bcast,2,16,3,262144,128.54
eessi,0,osu_bcast,2,16,3,524288,258.12
eessi,0,osu_bcast,2,16,3,1048576,514.55
eessi,0,osu_bcast,2,16,4,1,9.03
eessi,0,osu_bcast,2,16,4,2,9.03
eessi,0,osu_bcast,2,16,4,4,9.05
eessi,0,osu_bcast,2,16,4,8,10.85
eessi,0,osu_bcast,2,16,4,16,10.85
eessi,0,osu_bcast,2,16,4,32,10.83
eessi,0,osu_bcast,2,16,4,64,9.08
eessi,0,osu_bcast,2,16,4,128,9.20
eessi,0,osu_bcast,2,16,4,256,9.48
eessi,0,osu_bcast,2,16,4,512,9.63
eessi,0,osu_bcast,2,16,4,1024,9.74
eessi,0,osu_bcast,2,16,4,2048,10.09
eessi,0,osu_bcast,2,16,4,4096,12.23
eessi,0,osu_bcast,2,16,4,8192,21.04
eessi,0,osu_bcast,2,16,4,16384,22.31
eessi,0,osu_bcast,2,16,4,32768,22.57
eessi,0,osu_bcast,2,16,4,65536,31.72
eessi,0,osu_bcast,2,16,4,131072,63.91
eessi,0,osu_bcast,2,16,4,262144,128.29
eessi,0,osu_bcast,2,16,4,524288,256.82
eessi,0,osu_bcast,2,16,4,1048576,513.70
eessi,0,osu_bcast,2,16,5,1,9.14
eessi,0,osu_bcast,2,16,5,2,9.13
eessi,0,osu_bcast,2,16,5,4,9.13
eessi,0,osu_bcast,2,16,5,8,10.88
eessi,0,osu_bcast,2,16,5,16,10.91
eessi,0,osu_bcast,2,16,5,32,10.85
eessi,0,osu_bcast,2,16,5,64,9.16
eessi,0,osu_bcast,2,16,5,128,9.33
eessi,0,osu_bcast,2,16,5,256,9.63
eessi,0,osu_bcast,2,16,5,512,9.68
eessi,0,osu_bcast,2,16,5,1024,9.96
eessi,0,osu_bcast,2,16,5,2048,10.39
eessi,0,osu_bcast,2,16,5,4096,12.58
eessi,0,osu_bcast,2,16,5,8192,21.19
eessi,0,osu_bcast,2,16,5,16384,22.20
eessi,0,osu_bcast,2,16,5,32768,22.71
eessi,0,osu_bcast,2,16,5,65536,31.73
eessi,0,osu_bcast,2,16,5,131072,63.97
eessi,0,osu_bcast,2,16,5,262144,128.22
eessi,0,osu_bcast,2,16,5,524288,256.87
eessi,0,osu_bcast,2,16,5,1048576,513.64
eessi,0,osu_bcast,2,16,6,1,9.11
eessi,0,osu_bcast,2,16,6,2,8.98
eessi,0,osu_bcast,2,16,6,4,9.00
eessi,0,osu_bcast,2,16,6,8,10.82
eessi,0,osu_bcast,2,16,6,16,10.84
eessi,0,osu_bcast,2,16,6,32,10.84
eessi,0,osu_bcast,2,16,6,64,9.04
eessi,0,osu_bcast,2,16,6,128,9.23
eessi,0,osu_bcast,2,16,6,256,9.49
eessi,0,osu_bcast,2,16,6,512,9.64
eessi,0,osu_bcast,2,16,6,1024,9.93
eessi,0,osu_bcast,2,16,6,2048,10.14
eessi,0,osu_bcast,2,16,6,4096,12.23
eessi,0,osu_bcast,2,16,6,8192,21.14
eessi,0,osu_bcast,2,16,6,16384,22.32
eessi,0,osu_bcast,2,16,6,32768,22.50
eessi,0,osu_bcast,2,16,6,65536,31.61
eessi,0,osu_bcast,2,16,6,131072,63.96
eessi,0,osu_bcast,2,16,6,262144,128.34
eessi,0,osu_bcast,2,16,6,524288,256.87
eessi,0,osu_bcast,2,16,6,1048576,513.60
eessi,0,osu_allgather,2,16,2,1,92.07
eessi,0,osu_allgather,2,16,2,2,91.24
eessi,0,osu_allgather,2,16,2,4,89.61
eessi,0,osu_allgather,2,16,2,8,89.43
eessi,0,osu_allgather,2,16,2,16,90.01
eessi,0,osu_allgather,2,16,2,32,91.72
eessi,0,osu_allgather,2,16,2,64,92.44
eessi,0,osu_allgather,2,16,2,128,93.19
eessi,0,osu_allgather,2,16,2,256,95.28
eessi,0,osu_allgather,2,16,2,512,101.51
eessi,0,osu_allgather,2,16,2,1024,107.01
eessi,0,osu_allgather,2,16,2,2048,109.55
eessi,0,osu_allgather,2,16,2,4096,130.67
eessi,0,osu_allgather,2,16,2,8192,153.47
eessi,0,osu_allgather,2,16,2,16384,202.70
eessi,0,osu_allgather,2,16,2,32768,315.41
eessi,0,osu_allgather,2,16,2,65536,540.87
eessi,0,osu_allgather,2,16,2,131072,1007.59
eessi,0,osu_allgather,2,16,2,262144,1837.69
eessi,0,osu_allgather,2,16,2,524288,3597.18
eessi,0,osu_allgather,2,16,2,1048576,7133.49
eessi,0,osu_allgather,2,16,3,1,92.55
eessi,0,osu_allgather,2,16,3,2,91.93
eessi,0,osu_allgather,2,16,3,4,90.13
eessi,0,osu_allgather,2,16,3,8,90.15
eessi,0,osu_allgather,2,16,3,16,90.56
eessi,0,osu_allgather,2,16,3,32,91.60
eessi,0,osu_allgather,2,16,3,64,92.78
eessi,0,osu_allgather,2,16,3,128,93.40
eessi,0,osu_allgather,2,16,3,256,95.29
eessi,0,osu_allgather,2,16,3,512,103.23
eessi,0,osu_allgather,2,16,3,1024,107.18
eessi,0,osu_allgather,2,16,3,2048,108.37
eessi,0,osu_allgather,2,16,3,4096,131.79
eessi,0,osu_allgather,2,16,3,8192,152.98
eessi,0,osu_allgather,2,16,3,16384,204.25
eessi,0,osu_allgather,2,16,3,32768,304.00
eessi,0,osu_allgather,2,16,3,65536,544.18
eessi,0,osu_allgather,2,16,3,131072,991.93
eessi,0,osu_allgather,2,16,3,262144,1835.24
eessi,0,osu_allgather,2,16,3,524288,3589.33
eessi,0,osu_allgather,2,16,3,1048576,7107.11
eessi,0,osu_allgather,2,16,4,1,91.86
eessi,0,osu_allgather,2,16,4,2,91.69
eessi,0,osu_allgather,2,16,4,4,89.94
eessi,0,osu_allgather,2,16,4,8,89.93
eessi,0,osu_allgather,2,16,4,16,90.70
eessi,0,osu_allgather,2,16,4,32,92.33
eessi,0,osu_allgather,2,16,4,64,92.52
eessi,0,osu_allgather,2,16,4,128,93.03
eessi,0,osu_allgather,2,16,4,256,95.60
eessi,0,osu_allgather,2,16,4,512,102.60
eessi,0,osu_allgather,2,16,4,1024,107.10
eessi,0,osu_allgather,2,16,4,2048,109.65
eessi,0,osu_allgather,2,16,4,4096,131.52
eessi,0,osu_allgather,2,16,4,8192,157.22
eessi,0,osu_allgather,2,16,4,16384,202.60
eessi,0,osu_allgather,2,16,4,32768,309.20
eessi,0,osu_allgather,2,16,4,65536,535.62
eessi,0,osu_allgather,2,16,4,131072,1009.62
eessi,0,osu_allgather,2,16,4,262144,1836.54
eessi,0,osu_allgather,2,16,4,524288,3589.90
eessi,0,osu_allgather,2,16,4,1048576,7085.22
eessi,0,osu_allgather,2,16,5,1,91.94
eessi,0,osu_allgather,2,16,5,2,91.31
eessi,0,osu_allgather,2,16,5,4,89.74
eessi,0,osu_allgather,2,16,5,8,89.92
eessi,0,osu_allgather,2,16,5,16,90.72
eessi,0,osu_allgather,2,16,5,32,92.05
eessi,0,osu_allgather,2,16,5,64,91.97
eessi,0,osu_allgather,2,16,5,128,92.43
eessi,0,osu_allgather,2,16,5,256,95.10
eessi,0,osu_allgather,2,16,5,512,103.50
eessi,0,osu_allgather,2,16,5,1024,105.91
eessi,0,osu_allgather,2,16,5,2048,108.50
eessi,0,osu_allgather,2,16,5,4096,130.45
eessi,0,osu_allgather,2,16,5,8192,155.36
eessi,0,osu_allgather,2,16,5,16384,203.81
eessi,0,osu_allgather,2,16,5,32768,313.95
eessi,0,osu_allgather,2,16,5,65536,540.14
eessi,0,osu_allgather,2,16,5,131072,988.12
eessi,0,osu_allgather,2,16,5,262144,1841.04
eessi,0,osu_allgather,2,16,5,524288,3603.88
eessi,0,osu_allgather,2,16,5,1048576,7109.42
eessi,0,osu_allgather,2,16,6,1,93.99
eessi,0,osu_allgather,2,16,6,2,92.95
eessi,0,osu_allgather,2,16,6,4,91.46
eessi,0,osu_allgather,2,16,6,8,91.79
eessi,0,osu_allgather,2,16,6,16,92.40
eessi,0,osu_allgather,2,16,6,32,93.90
eessi,0,osu_allgather,2,16,6,64,94.15
eessi,0,osu_allgather,2,16,6,128,94.57
eessi,0,osu_allgather,2,16,6,256,97.92
eessi,0,osu_allgather,2,16,6,512,105.38
eessi,0,osu_allgather,2,16,6,1024,108.31
eessi,0,osu_allgather,2,16,6,2048,111.02
eessi,0,osu_allgather,2,16,6,4096,132.02
eessi,0,osu_allgather,2,16,6,8192,160.68
eessi,0,osu_allgather,2,16,6,16384,208.15
eessi,0,osu_allgather,2,16,6,32768,317.64
eessi,0,osu_allgather,2,16,6,65536,547.58
eessi,0,osu_allgather,2,16,6,131072,877.18
eessi,0,osu_allgather,2,16,6,262144,1853.36
eessi,0,osu_allgather,2,16,6,524288,3625.15
eessi,0,osu_allgather,2,16,6,1048576,7207.56
