stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,num_links,run,size_bytes,bandwidth_MBps
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,2097152,24170.99
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,4194304,24231.16
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,8388608,24261.16
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,16777216,24276.46
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,33554432,24283.45
eessi,0,inter_GCD0_GCD0,nid005020,nid005021,0,0,inter_node,nic_via_xgmi,NA,6,67108864,24287.98
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,1,0.07
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,2,0.14
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,4,0.27
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,8,0.54
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,16,1.08
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,32,2.16
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,64,4.33
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,128,8.60
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,256,312.83
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,512,626.17
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,1024,1251.95
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,2048,2503.05
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,4096,4986.95
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,8192,8324.98
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,16384,12353.99
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,32768,16217.36
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,65536,20701.63
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,131072,22226.61
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,262144,23376.90
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,524288,23825.27
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,1048576,24055.99
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,2097152,24173.18
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,4194304,24232.27
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,8388608,24261.90
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,16777216,24276.84
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,33554432,24284.19
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,2,67108864,24288.03
eessi,0,inter_GCD2_GCD2,nid005020,nid005021,2,2,inter_node,nic_via_xgmi,NA,3,1,0.07
