stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi_a2a_pairwise,0,osu_bcast,2,16,2,128,9.41
eessi_a2a_pairwise,0,osu_bcast,2,16,2,256,9.63
eessi_a2a_pairwise,0,osu_bcast,2,16,2,512,9.73
eessi_a2a_pairwise,0,osu_bcast,2,16,2,1024,9.93
eessi_a2a_pairwise,0,osu_bcast,2,16,2,2048,10.43
eessi_a2a_pairwise,0,osu_bcast,2,16,2,4096,12.73
eessi_a2a_pairwise,0,osu_bcast,2,16,2,8192,21.45
eessi_a2a_pairwise,0,osu_bcast,2,16,2,16384,22.45
eessi_a2a_pairwise,0,osu_bcast,2,16,2,32768,22.81
eessi_a2a_pairwise,0,osu_bcast,2,16,2,65536,31.61
eessi_a2a_pairwise,0,osu_bcast,2,16,2,131072,63.93
eessi_a2a_pairwise,0,osu_bcast,2,16,2,262144,127.80
eessi_a2a_pairwise,0,osu_bcast,2,16,2,524288,255.47
eessi_a2a_pairwise,0,osu_bcast,2,16,2,1048576,510.87
eessi_a2a_pairwise,0,osu_bcast,2,16,3,1,9.19
eessi_a2a_pairwise,0,osu_bcast,2,16,3,2,9.17
eessi_a2a_pairwise,0,osu_bcast,2,16,3,4,9.20
eessi_a2a_pairwise,0,osu_bcast,2,16,3,8,11.03
eessi_a2a_pairwise,0,osu_bcast,2,16,3,16,11.08
eessi_a2a_pairwise,0,osu_bcast,2,16,3,32,11.01
eessi_a2a_pairwise,0,osu_bcast,2,16,3,64,9.21
eessi_a2a_pairwise,0,osu_bcast,2,16,3,128,9.39
eessi_a2a_pairwise,0,osu_bcast,2,16,3,256,9.68
eessi_a2a_pairwise,0,osu_bcast,2,16,3,512,9.71
eessi_a2a_pairwise,0,osu_bcast,2,16,3,1024,9.81
eessi_a2a_pairwise,0,osu_bcast,2,16,3,2048,10.16
eessi_a2a_pairwise,0,osu_bcast,2,16,3,4096,12.40
eessi_a2a_pairwise,0,osu_bcast,2,16,3,8192,21.34
eessi_a2a_pairwise,0,osu_bcast,2,16,3,16384,22.47
eessi_a2a_pairwise,0,osu_bcast,2,16,3,32768,22.60
eessi_a2a_pairwise,0,osu_bcast,2,16,3,65536,31.73
eessi_a2a_pairwise,0,osu_bcast,2,16,3,131072,63.77
eessi_a2a_pairwise,0,osu_bcast,2,16,3,262144,127.61
eessi_a2a_pairwise,0,osu_bcast,2,16,3,524288,255.27
eessi_a2a_pairwise,0,osu_bcast,2,16,3,1048576,510.14
