stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
native,0,osu_bcast,2,16,2,32,2.71
native,0,osu_bcast,2,16,2,64,2.74
native,0,osu_bcast,2,16,2,128,3.39
native,0,osu_bcast,2,16,2,256,4.68
native,0,osu_bcast,2,16,2,512,6.61
native,0,osu_bcast,2,16,2,1024,12.66
native,0,osu_bcast,2,16,2,2048,13.60
native,0,osu_bcast,2,16,2,4096,14.85
native,0,osu_bcast,2,16,2,8192,27.26
native,0,osu_bcast,2,16,2,16384,27.64
native,0,osu_bcast,2,16,2,32768,31.90
native,0,osu_bcast,2,16,2,65536,33.50
native,0,osu_bcast,2,16,2,131072,37.02
native,0,osu_bcast,2,16,2,262144,50.57
native,0,osu_bcast,2,16,2,524288,78.04
native,0,osu_bcast,2,16,2,1048576,134.08
native,0,osu_bcast,2,16,3,1,2.72
native,0,osu_bcast,2,16,3,2,2.71
native,0,osu_bcast,2,16,3,4,2.73
native,0,osu_bcast,2,16,3,8,2.70
native,0,osu_bcast,2,16,3,16,2.70
native,0,osu_bcast,2,16,3,32,2.71
native,0,osu_bcast,2,16,3,64,2.75
native,0,osu_bcast,2,16,3,128,3.34
native,0,osu_bcast,2,16,3,256,4.73
native,0,osu_bcast,2,16,3,512,7.02
native,0,osu_bcast,2,16,3,1024,12.63
native,0,osu_bcast,2,16,3,2048,13.69
native,0,osu_bcast,2,16,3,4096,14.98
native,0,osu_bcast,2,16,3,8192,27.44
native,0,osu_bcast,2,16,3,16384,27.76
native,0,osu_bcast,2,16,3,32768,32.08
native,0,osu_bcast,2,16,3,65536,33.76
native,0,osu_bcast,2,16,3,131072,37.22
native,0,osu_bcast,2,16,3,262144,50.71
native,0,osu_bcast,2,16,3,524288,78.04
native,0,osu_bcast,2,16,3,1048576,134.13
native,0,osu_bcast,2,16,4,1,2.65
native,0,osu_bcast,2,16,4,2,2.67
native,0,osu_bcast,2,16,4,4,2.70
native,0,osu_bcast,2,16,4,8,2.66
native,0,osu_bcast,2,16,4,16,2.64
native,0,osu_bcast,2,16,4,32,2.66
native,0,osu_bcast,2,16,4,64,2.69
native,0,osu_bcast,2,16,4,128,3.31
native,0,osu_bcast,2,16,4,256,4.69
native,0,osu_bcast,2,16,4,512,6.67
native,0,osu_bcast,2,16,4,1024,12.66
native,0,osu_bcast,2,16,4,2048,13.68
native,0,osu_bcast,2,16,4,4096,14.98
native,0,osu_bcast,2,16,4,8192,27.40
