stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,latency_us
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,65536,9.51
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,131072,15.89
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,262144,17.66
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,524288,28.45
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,1048576,50.19
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,2097152,93.25
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,5,4194304,179.64
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,1,3.21
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,2,3.20
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,4,3.23
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,8,3.21
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,16,3.22
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,32,3.21
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,64,3.24
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,128,3.24
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,256,3.24
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,512,3.32
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,1024,3.46
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,2048,3.49
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,4096,3.55
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,8192,7.06
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,16384,7.34
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,32768,8.15
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,65536,9.50
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,131072,12.27
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,262144,17.62
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,524288,28.47
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,1048576,50.09
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,2097152,93.25
eessi,0,inter_GCD0_GCD0,nid005023,nid005024,0,0,inter_node,nic_via_xgmi,6,4194304,179.65
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,1,3.24
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,2,3.27
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,4,6.86
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,8,3.26
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,16,3.29
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,32,3.25
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,64,3.26
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,128,3.28
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,256,3.33
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,512,3.47
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,1024,3.55
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,2048,3.71
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,4096,3.87
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,8192,7.14
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,16384,7.54
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,32768,8.33
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,65536,9.72
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,131072,12.40
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,262144,17.78
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,524288,28.64
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,1048576,50.24
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,2097152,93.34
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,2,4194304,179.68
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,1,3.21
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,2,3.20
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,4,3.21
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,8,3.22
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,16,3.22
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,32,3.43
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,64,6.87
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,128,3.24
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,256,3.26
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,512,3.49
eessi,0,inter_GCD2_GCD2,nid005023,nid005024,2,2,inter_node,nic_via_xgmi,3,1024,3.55
