stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi_rdzv0,0,osu_bcast,2,16,3,262144,127.24
eessi_rdzv0,0,osu_bcast,2,16,3,524288,255.09
eessi_rdzv0,0,osu_bcast,2,16,3,1048576,509.70
eessi_rdzv0,0,osu_bcast,2,16,4,1,9.69
eessi_rdzv0,0,osu_bcast,2,16,4,2,9.50
eessi_rdzv0,0,osu_bcast,2,16,4,4,9.35
eessi_rdzv0,0,osu_bcast,2,16,4,8,10.94
eessi_rdzv0,0,osu_bcast,2,16,4,16,10.97
eessi_rdzv0,0,osu_bcast,2,16,4,32,11.00
eessi_rdzv0,0,osu_bcast,2,16,4,64,9.39
eessi_rdzv0,0,osu_bcast,2,16,4,128,9.51
eessi_rdzv0,0,osu_bcast,2,16,4,256,9.77
eessi_rdzv0,0,osu_bcast,2,16,4,512,9.92
eessi_rdzv0,0,osu_bcast,2,16,4,1024,10.19
eessi_rdzv0,0,osu_bcast,2,16,4,2048,10.67
eessi_rdzv0,0,osu_bcast,2,16,4,4096,20.59
eessi_rdzv0,0,osu_bcast,2,16,4,8192,21.38
eessi_rdzv0,0,osu_bcast,2,16,4,16384,22.40
eessi_rdzv0,0,osu_bcast,2,16,4,32768,22.10
eessi_rdzv0,0,osu_bcast,2,16,4,65536,31.36
eessi_rdzv0,0,osu_bcast,2,16,4,131072,63.03
eessi_rdzv0,0,osu_bcast,2,16,4,262144,127.18
eessi_rdzv0,0,osu_bcast,2,16,4,524288,255.01
eessi_rdzv0,0,osu_bcast,2,16,4,1048576,509.92
eessi_rdzv0,0,osu_allgather,2,16,2,1,92.83
eessi_rdzv0,0,osu_allgather,2,16,2,2,91.72
eessi_rdzv0,0,osu_allgather,2,16,2,4,90.26
eessi_rdzv0,0,osu_allgather,2,16,2,8,90.04
eessi_rdzv0,0,osu_allgather,2,16,2,16,90.95
eessi_rdzv0,0,osu_allgather,2,16,2,32,92.20
eessi_rdzv0,0,osu_allgather,2,16,2,64,92.74
eessi_rdzv0,0,osu_allgather,2,16,2,128,93.54
eessi_rdzv0,0,osu_allgather,2,16,2,256,100.90
eessi_rdzv0,0,osu_allgather,2,16,2,512,105.23
eessi_rdzv0,0,osu_allgather,2,16,2,1024,108.72
eessi_rdzv0,0,osu_allgather,2,16,2,2048,110.45
eessi_rdzv0,0,osu_allgather,2,16,2,4096,133.69
eessi_rdzv0,0,osu_allgather,2,16,2,8192,156.65
eessi_rdzv0,0,osu_allgather,2,16,2,16384,202.28
eessi_rdzv0,0,osu_allgather,2,16,2,32768,312.84
eessi_rdzv0,0,osu_allgather,2,16,2,65536,539.99
eessi_rdzv0,0,osu_allgather,2,16,2,131072,955.29
eessi_rdzv0,0,osu_allgather,2,16,2,262144,1828.91
eessi_rdzv0,0,osu_allgather,2,16,2,524288,3580.56
eessi_rdzv0,0,osu_allgather,2,16,2,1048576,7091.57
eessi_rdzv0,0,osu_allgather,2,16,3,1,91.86
eessi_rdzv0,0,osu_allgather,2,16,3,2,91.65
eessi_rdzv0,0,osu_allgather,2,16,3,4,89.86
eessi_rdzv0,0,osu_allgather,2,16,3,8,90.07
eessi_rdzv0,0,osu_allgather,2,16,3,16,90.57
eessi_rdzv0,0,osu_allgather,2,16,3,32,92.41
eessi_rdzv0,0,osu_allgather,2,16,3,64,92.51
eessi_rdzv0,0,osu_allgather,2,16,3,128,93.00
eessi_rdzv0,0,osu_allgather,2,16,3,256,101.15
eessi_rdzv0,0,osu_allgather,2,16,3,512,105.11
eessi_rdzv0,0,osu_allgather,2,16,3,1024,110.75
eessi_rdzv0,0,osu_allgather,2,16,3,2048,110.32
eessi_rdzv0,0,osu_allgather,2,16,3,4096,132.83
eessi_rdzv0,0,osu_allgather,2,16,3,8192,155.74
eessi_rdzv0,0,osu_allgather,2,16,3,16384,202.12
eessi_rdzv0,0,osu_allgather,2,16,3,32768,310.69
eessi_rdzv0,0,osu_allgather,2,16,3,65536,512.20
eessi_rdzv0,0,osu_allgather,2,16,3,131072,985.28
eessi_rdzv0,0,osu_allgather,2,16,3,262144,1825.61
eessi_rdzv0,0,osu_allgather,2,16,3,524288,3572.01
eessi_rdzv0,0,osu_allgather,2,16,3,1048576,7098.54
eessi_rdzv0,0,osu_allgather,2,16,4,1,93.50
eessi_rdzv0,0,osu_allgather,2,16,4,2,93.01
eessi_rdzv0,0,osu_allgather,2,16,4,4,91.37
eessi_rdzv0,0,osu_allgather,2,16,4,8,91.57
eessi_rdzv0,0,osu_allgather,2,16,4,16,92.37
eessi_rdzv0,0,osu_allgather,2,16,4,32,93.44
eessi_rdzv0,0,osu_allgather,2,16,4,64,93.97
eessi_rdzv0,0,osu_allgather,2,16,4,128,94.37
eessi_rdzv0,0,osu_allgather,2,16,4,256,103.81
eessi_rdzv0,0,osu_allgather,2,16,4,512,106.82
eessi_rdzv0,0,osu_allgather,2,16,4,1024,111.09
eessi_rdzv0,0,osu_allgather,2,16,4,2048,111.78
eessi_rdzv0,0,osu_allgather,2,16,4,4096,135.66
eessi_rdzv0,0,osu_allgather,2,16,4,8192,157.41
eessi_rdzv0,0,osu_allgather,2,16,4,16384,205.62
eessi_rdzv0,0,osu_allgather,2,16,4,32768,315.50
eessi_rdzv0,0,osu_allgather,2,16,4,65536,519.49
eessi_rdzv0,0,osu_allgather,2,16,4,131072,946.17
eessi_rdzv0,0,osu_allgather,2,16,4,262144,1829.62
eessi_rdzv0,0,osu_allgather,2,16,4,524288,3579.66
eessi_rdzv0,0,osu_allgather,2,16,4,1048576,7086.47
