stack,sdma_enabled,pair_label,node_a,node_b,gcd_a,gcd_b,hop_class,nic_class,run,size_bytes,bandwidth_MBps
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,512,794.71
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,1024,1592.52
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,2048,3182.82
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,4096,6361.45
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,8192,13113.47
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,16384,23584.38
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,32768,26778.41
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,65536,36055.00
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,131072,41330.82
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,262144,43704.94
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,524288,45161.65
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,3,1048576,45629.88
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,1,1.58
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,2,3.17
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,4,6.33
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,8,12.67
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,16,25.29
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,32,50.50
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,64,100.98
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,128,201.43
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,256,397.71
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,512,794.64
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,1024,1590.86
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,2048,3181.86
native,0,inter_GCD2_GCD2,nid007968,nid007969,2,2,inter_node,nic_via_xgmi,4,4096,6365.02
