stack,sdma_enabled,benchmark,num_nodes,num_gcds,run,size_bytes,latency_us
eessi_bigbuf,0,osu_bcast,2,16,3,32768,27.59
eessi_bigbuf,0,osu_bcast,2,16,3,65536,38.26
eessi_bigbuf,0,osu_bcast,2,16,3,131072,69.37
eessi_bigbuf,0,osu_bcast,2,16,3,262144,132.62
eessi_bigbuf,0,osu_bcast,2,16,3,524288,259.74
eessi_bigbuf,0,osu_bcast,2,16,3,1048576,513.93
eessi_bigbuf,0,osu_bcast,2,16,4,1,10.55
eessi_bigbuf,0,osu_bcast,2,16,4,2,10.49
eessi_bigbuf,0,osu_bcast,2,16,4,4,10.50
eessi_bigbuf,0,osu_bcast,2,16,4,8,12.30
eessi_bigbuf,0,osu_bcast,2,16,4,16,12.33
eessi_bigbuf,0,osu_bcast,2,16,4,32,12.30
eessi_bigbuf,0,osu_bcast,2,16,4,64,10.53
eessi_bigbuf,0,osu_bcast,2,16,4,128,10.70
eessi_bigbuf,0,osu_bcast,2,16,4,256,10.95
eessi_bigbuf,0,osu_bcast,2,16,4,512,11.07
eessi_bigbuf,0,osu_bcast,2,16,4,1024,11.40
eessi_bigbuf,0,osu_bcast,2,16,4,2048,11.78
eessi_bigbuf,0,osu_bcast,2,16,4,4096,13.69
eessi_bigbuf,0,osu_bcast,2,16,4,8192,25.82
eessi_bigbuf,0,osu_bcast,2,16,4,16384,26.77
eessi_bigbuf,0,osu_bcast,2,16,4,32768,27.69
eessi_bigbuf,0,osu_bcast,2,16,4,65536,37.34
eessi_bigbuf,0,osu_bcast,2,16,4,131072,69.19
eessi_bigbuf,0,osu_bcast,2,16,4,262144,132.46
eessi_bigbuf,0,osu_bcast,2,16,4,524288,259.41
eessi_bigbuf,0,osu_bcast,2,16,4,1048576,513.62
eessi_bigbuf,0,osu_allgather,2,16,2,1,94.03
eessi_bigbuf,0,osu_allgather,2,16,2,2,94.00
eessi_bigbuf,0,osu_allgather,2,16,2,4,92.11
eessi_bigbuf,0,osu_allgather,2,16,2,8,92.33
eessi_bigbuf,0,osu_allgather,2,16,2,16,93.17
eessi_bigbuf,0,osu_allgather,2,16,2,32,95.06
eessi_bigbuf,0,osu_allgather,2,16,2,64,95.41
eessi_bigbuf,0,osu_allgather,2,16,2,128,95.70
eessi_bigbuf,0,osu_allgather,2,16,2,256,98.67
eessi_bigbuf,0,osu_allgather,2,16,2,512,104.95
eessi_bigbuf,0,osu_allgather,2,16,2,1024,111.59
eessi_bigbuf,0,osu_allgather,2,16,2,2048,120.64
eessi_bigbuf,0,osu_allgather,2,16,2,4096,142.34
eessi_bigbuf,0,osu_allgather,2,16,2,8192,171.21
eessi_bigbuf,0,osu_allgather,2,16,2,16384,216.82
eessi_bigbuf,0,osu_allgather,2,16,2,32768,354.14
eessi_bigbuf,0,osu_allgather,2,16,2,65536,580.40
eessi_bigbuf,0,osu_allgather,2,16,2,131072,1036.62
eessi_bigbuf,0,osu_allgather,2,16,2,262144,1803.36
eessi_bigbuf,0,osu_allgather,2,16,2,524288,3517.83
eessi_bigbuf,0,osu_allgather,2,16,2,1048576,6950.06
eessi_bigbuf,0,osu_allgather,2,16,3,1,93.24
eessi_bigbuf,0,osu_allgather,2,16,3,2,92.63
eessi_bigbuf,0,osu_allgather,2,16,3,4,91.09
eessi_bigbuf,0,osu_allgather,2,16,3,8,91.18
eessi_bigbuf,0,osu_allgather,2,16,3,16,92.01
eessi_bigbuf,0,osu_allgather,2,16,3,32,94.06
eessi_bigbuf,0,osu_allgather,2,16,3,64,94.70
eessi_bigbuf,0,osu_allgather,2,16,3,128,95.03
eessi_bigbuf,0,osu_allgather,2,16,3,256,97.78
eessi_bigbuf,0,osu_allgather,2,16,3,512,104.26
eessi_bigbuf,0,osu_allgather,2,16,3,1024,111.03
eessi_bigbuf,0,osu_allgather,2,16,3,2048,114.01
eessi_bigbuf,0,osu_allgather,2,16,3,4096,148.26
eessi_bigbuf,0,osu_allgather,2,16,3,8192,168.66
eessi_bigbuf,0,osu_allgather,2,16,3,16384,213.05
eessi_bigbuf,0,osu_allgather,2,16,3,32768,348.70
eessi_bigbuf,0,osu_allgather,2,16,3,65536,492.25
eessi_bigbuf,0,osu_allgather,2,16,3,131072,955.58
eessi_bigbuf,0,osu_allgather,2,16,3,262144,1855.72
eessi_bigbuf,0,osu_allgather,2,16,3,524288,3605.65
eessi_bigbuf,0,osu_allgather,2,16,3,1048576,7173.67
eessi_bigbuf,0,osu_allgather,2,16,4,1,95.23
eessi_bigbuf,0,osu_allgather,2,16,4,2,94.05
eessi_bigbuf,0,osu_allgather,2,16,4,4,92.36
eessi_bigbuf,0,osu_allgather,2,16,4,8,92.55
eessi_bigbuf,0,osu_allgather,2,16,4,16,93.30
eessi_bigbuf,0,osu_allgather,2,16,4,32,95.41
eessi_bigbuf,0,osu_allgather,2,16,4,64,95.70
eessi_bigbuf,0,osu_allgather,2,16,4,128,95.94
eessi_bigbuf,0,osu_allgather,2,16,4,256,98.51
eessi_bigbuf,0,osu_allgather,2,16,4,512,104.85
eessi_bigbuf,0,osu_allgather,2,16,4,1024,111.61
eessi_bigbuf,0,osu_allgather,2,16,4,2048,120.59
eessi_bigbuf,0,osu_allgather,2,16,4,4096,147.96
eessi_bigbuf,0,osu_allgather,2,16,4,8192,163.24
eessi_bigbuf,0,osu_allgather,2,16,4,16384,208.27
eessi_bigbuf,0,osu_allgather,2,16,4,32768,331.77
eessi_bigbuf,0,osu_allgather,2,16,4,65536,548.35
eessi_bigbuf,0,osu_allgather,2,16,4,131072,1012.85
eessi_bigbuf,0,osu_allgather,2,16,4,262144,1765.19
eessi_bigbuf,0,osu_allgather,2,16,4,524288,3448.94
eessi_bigbuf,0,osu_allgather,2,16,4,1048576,6810.36
