benchmark,num_gcds,run,size_bytes,latency_us
osu_allreduce,6,2,131072,107.63
osu_allreduce,6,2,262144,119.80
osu_allreduce,6,2,524288,152.06
osu_allreduce,6,2,1048576,224.98
osu_allreduce,6,3,1,1.99
osu_allreduce,6,3,2,1.99
osu_allreduce,6,3,4,2.00
osu_allreduce,6,3,8,1.99
osu_allreduce,6,3,16,2.00
osu_allreduce,6,3,32,2.13
osu_allreduce,6,3,64,2.14
osu_allreduce,6,3,128,2.13
osu_allreduce,6,3,256,11.98
osu_allreduce,6,3,512,12.02
osu_allreduce,6,3,1024,20.11
osu_allreduce,6,3,2048,20.89
osu_allreduce,6,3,4096,22.88
osu_allreduce,6,3,8192,95.74
osu_allreduce,6,3,16384,95.68
osu_allreduce,6,3,32768,95.92
osu_allreduce,6,3,65536,99.88
osu_allreduce,6,3,131072,106.63
osu_allreduce,6,3,262144,120.79
osu_allreduce,6,3,524288,151.16
osu_allreduce,6,3,1048576,226.60
osu_allreduce,6,4,1,2.04
osu_allreduce,6,4,2,2.02
osu_allreduce,6,4,4,2.12
osu_allreduce,6,4,8,1.94
osu_allreduce,6,4,16,2.00
osu_allreduce,6,4,32,2.09
osu_allreduce,6,4,64,2.05
osu_allreduce,6,4,128,2.26
osu_allreduce,6,4,256,12.07
osu_allreduce,6,4,512,12.24
osu_allreduce,6,4,1024,21.04
osu_allreduce,6,4,2048,21.47
osu_allreduce,6,4,4096,24.17
osu_allreduce,6,4,8192,96.52
osu_allreduce,6,4,16384,96.08
osu_allreduce,6,4,32768,96.11
osu_allreduce,6,4,65536,99.33
osu_allreduce,6,4,131072,105.53
osu_allreduce,6,4,262144,120.16
osu_allreduce,6,4,524288,150.97
osu_allreduce,6,4,1048576,226.86
osu_allreduce,6,5,1,2.11
osu_allreduce,6,5,2,1.94
osu_allreduce,6,5,4,1.93
osu_allreduce,6,5,8,2.11
osu_allreduce,6,5,16,2.10
osu_allreduce,6,5,32,2.04
osu_allreduce,6,5,64,2.13
osu_allreduce,6,5,128,2.10
osu_allreduce,6,5,256,12.40
osu_allreduce,6,5,512,12.59
osu_allreduce,6,5,1024,20.86
osu_allreduce,6,5,2048,21.73
osu_allreduce,6,5,4096,23.29
osu_allreduce,6,5,8192,95.15
osu_allreduce,6,5,16384,95.56
osu_allreduce,6,5,32768,96.75
osu_allreduce,6,5,65536,99.82
osu_allreduce,6,5,131072,107.48
osu_allreduce,6,5,262144,121.61
osu_allreduce,6,5,524288,151.35
osu_allreduce,6,5,1048576,222.79
osu_allreduce,6,6,1,1.99
osu_allreduce,6,6,2,2.10
osu_allreduce,6,6,4,1.96
osu_allreduce,6,6,8,2.08
osu_allreduce,6,6,16,1.97
osu_allreduce,6,6,32,2.01
osu_allreduce,6,6,64,2.19
osu_allreduce,6,6,128,2.11
osu_allreduce,6,6,256,12.36
osu_allreduce,6,6,512,12.49
osu_allreduce,6,6,1024,20.54
osu_allreduce,6,6,2048,21.40
osu_allreduce,6,6,4096,23.71
osu_allreduce,6,6,8192,94.03
osu_allreduce,6,6,16384,95.16
osu_allreduce,6,6,32768,95.40
osu_allreduce,6,6,65536,98.80
osu_allreduce,6,6,131072,105.61
osu_allreduce,6,6,262144,120.01
osu_allreduce,6,6,524288,148.87
osu_allreduce,6,6,1048576,222.48
osu_allreduce,8,2,1,4.62
osu_allreduce,8,2,2,4.46
osu_allreduce,8,2,4,4.45
osu_allreduce,8,2,8,4.61
osu_allreduce,8,2,16,4.57
osu_allreduce,8,2,32,4.56
osu_allreduce,8,2,64,5.45
osu_allreduce,8,2,128,5.91
osu_allreduce,8,2,256,8.92
osu_allreduce,8,2,512,8.80
osu_allreduce,8,2,1024,37.00
osu_allreduce,8,2,2048,37.83
osu_allreduce,8,2,4096,39.95
osu_allreduce,8,2,8192,116.67
osu_allreduce,8,2,16384,118.95
osu_allreduce,8,2,32768,122.85
osu_allreduce,8,2,65536,135.64
osu_allreduce,8,2,131072,140.53
osu_allreduce,8,2,262144,168.14
osu_allreduce,8,2,524288,229.94
osu_allreduce,8,2,1048576,359.56
osu_allreduce,8,3,1,4.36
osu_allreduce,8,3,2,4.40
osu_allreduce,8,3,4,4.46
osu_allreduce,8,3,8,4.61
osu_allreduce,8,3,16,4.76
osu_allreduce,8,3,32,4.81
osu_allreduce,8,3,64,5.70
osu_allreduce,8,3,128,6.15
osu_allreduce,8,3,256,9.28
osu_allreduce,8,3,512,8.84
osu_allreduce,8,3,1024,36.48
osu_allreduce,8,3,2048,36.01
osu_allreduce,8,3,4096,40.16
osu_allreduce,8,3,8192,115.48
osu_allreduce,8,3,16384,118.31
osu_allreduce,8,3,32768,120.90
osu_allreduce,8,3,65536,134.74
osu_allreduce,8,3,131072,138.32
osu_allreduce,8,3,262144,165.70
osu_allreduce,8,3,524288,227.21
osu_allreduce,8,3,1048576,357.67
osu_allreduce,8,4,1,4.60
osu_allreduce,8,4,2,4.58
osu_allreduce,8,4,4,4.54
osu_allreduce,8,4,8,4.66
osu_allreduce,8,4,16,4.79
osu_allreduce,8,4,32,4.78
osu_allreduce,8,4,64,5.67
osu_allreduce,8,4,128,6.09
osu_allreduce,8,4,256,9.22
osu_allreduce,8,4,512,8.96
osu_allreduce,8,4,1024,38.59
osu_allreduce,8,4,2048,38.38
osu_allreduce,8,4,4096,41.38
osu_allreduce,8,4,8192,119.37
osu_allreduce,8,4,16384,121.84
osu_allreduce,8,4,32768,124.67
osu_allreduce,8,4,65536,136.82
osu_allreduce,8,4,131072,142.38
osu_allreduce,8,4,262144,171.18
osu_allreduce,8,4,524288,231.05
osu_allreduce,8,4,1048576,362.54
osu_allreduce,8,5,1,4.51
osu_allreduce,8,5,2,4.58
osu_allreduce,8,5,4,4.43
osu_allreduce,8,5,8,4.58
osu_allreduce,8,5,16,4.68
osu_allreduce,8,5,32,4.79
osu_allreduce,8,5,64,5.69
osu_allreduce,8,5,128,6.26
osu_allreduce,8,5,256,7.91
osu_allreduce,8,5,512,8.87
osu_allreduce,8,5,1024,38.68
osu_allreduce,8,5,2048,39.23
osu_allreduce,8,5,4096,41.23
osu_allreduce,8,5,8192,119.30
osu_allreduce,8,5,16384,121.40
osu_allreduce,8,5,32768,125.66
osu_allreduce,8,5,65536,139.53
osu_allreduce,8,5,131072,144.02
osu_allreduce,8,5,262144,170.61
osu_allreduce,8,5,524288,231.53
osu_allreduce,8,5,1048576,360.58
osu_allreduce,8,6,1,4.52
osu_allreduce,8,6,2,4.57
osu_allreduce,8,6,4,4.59
osu_allreduce,8,6,8,4.66
osu_allreduce,8,6,16,4.76
osu_allreduce,8,6,32,4.88
osu_allreduce,8,6,64,5.76
osu_allreduce,8,6,128,6.17
osu_allreduce,8,6,256,8.98
osu_allreduce,8,6,512,8.63
osu_allreduce,8,6,1024,38.29
osu_allreduce,8,6,2048,39.52
osu_allreduce,8,6,4096,42.59
osu_allreduce,8,6,8192,118.30
osu_allreduce,8,6,16384,120.62
osu_allreduce,8,6,32768,123.88
osu_allreduce,8,6,65536,136.51
osu_allreduce,8,6,131072,140.69
osu_allreduce,8,6,262144,169.09
osu_allreduce,8,6,524288,231.21
osu_allreduce,8,6,1048576,360.66
